temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,ID
25.93,52.28,1.66,2021,4/28/2025,13:55:51,57.4,1,26398
25.93,51.92,1.67,2030,4/28/2025,13:56:07,57.29,1,26399
25.93,52.25,1.67,2011.5,4/28/2025,13:56:18,57.21,1,26400
25.95,52.51,1.67,2014,4/28/2025,13:56:30,57.12,1,26401
25.93,52.49,1.68,2015.5,4/28/2025,13:56:42,57.04,1,26402
25.92,52.52,1.68,2016.5,4/28/2025,13:56:54,56.95,1,26403
25.91,52.5,1.68,2008,4/28/2025,13:57:06,56.87,1,26404
25.92,52.26,1.69,2008,4/28/2025,13:57:20,56.77,1,26405
25.93,52.28,1.69,2008.5,4/28/2025,13:57:32,56.68,1,26406
25.92,52.22,1.69,2004.5,4/28/2025,13:57:43,56.6,1,26407
25.9,52.05,1.7,1998,4/28/2025,13:57:57,56.5,1,26408
25.89,52.09,1.7,1992.5,4/28/2025,13:58:08,56.42,1,26409
25.89,52.21,1.7,1995.5,4/28/2025,13:58:24,56.31,1,26410
25.88,52,1.71,1995.5,4/28/2025,13:58:36,56.23,1,26411
25.88,52.14,1.71,1991,4/28/2025,13:58:48,56.14,1,26412
25.87,52.37,1.71,1985.5,4/28/2025,13:58:59,56.06,1,26413
25.88,52.4,1.72,1979.5,4/28/2025,13:59:13,55.96,1,26414
25.87,52.49,1.72,1963.5,4/28/2025,13:59:25,55.88,1,26415
25.86,52.45,1.72,1986.5,4/28/2025,13:59:36,55.8,1,26416
25.87,52.28,1.73,1984.5,4/28/2025,13:59:48,55.71,1,26417
25.82,50.72,1.73,1983.5,4/28/2025,14:00:03,55.61,1,26418
25.81,52.06,1.74,1979.5,4/28/2025,14:00:23,55.46,1,26419
25.79,51.78,1.74,1971.5,4/28/2025,14:00:41,55.33,1,26420
25.79,52.03,1.75,1975,4/28/2025,14:00:53,55.25,1,26421
25.78,52.19,1.75,1983.5,4/28/2025,14:01:05,55.16,1,26422
25.78,52.23,1.75,1944.5,4/28/2025,14:01:17,55.08,1,26423
25.77,52.42,1.76,1989.5,4/28/2025,14:01:28,55,1,26424
25.76,51.79,1.76,1943.5,4/28/2025,14:01:40,54.91,1,26425
25.59,50.8,1.76,1944.5,4/28/2025,14:01:52,54.83,1,26426
25.6,51.81,1.77,1963,4/28/2025,14:02:08,54.72,1,26427
25.58,51.26,1.77,1931.5,4/28/2025,14:02:20,54.63,1,26428
25.59,52.25,1.77,1958.5,4/28/2025,14:02:32,54.54,1,26429
25.59,52.39,1.78,1942,4/28/2025,14:02:44,54.46,1,26430
25.59,52.31,1.78,1937,4/28/2025,14:02:56,54.37,1,26431
25.6,52.15,1.78,1924.5,4/28/2025,14:03:10,54.27,1,26432
25.61,52.21,1.79,1921,4/28/2025,14:03:22,54.19,1,26433
25.63,52.23,1.79,1921,4/28/2025,14:03:33,54.11,1,26434
25.63,52.34,1.79,1923,4/28/2025,14:03:45,54.02,1,26435
25.64,52.44,1.8,1914.5,4/28/2025,14:03:57,53.94,1,26436
25.61,52.43,1.8,1909.5,4/28/2025,14:04:16,53.8,1,26437
25.59,52.32,1.8,1903.5,4/28/2025,14:04:28,53.72,1,26438
25.57,52.63,1.81,1907,4/28/2025,14:04:43,53.61,1,26439
25.59,52.5,1.81,1892.5,4/28/2025,14:04:55,53.53,1,26440
22.91,62.47,2.84,2047.5,4/28/2025,15:06:17,99.76,1,26445
22.95,62.54,2.84,1994.5,4/28/2025,15:06:28,99.69,1,26446
23.02,62.62,2.84,1985,4/28/2025,15:06:40,99.6,1,26447
23.09,62.6,2.84,1992.5,4/28/2025,15:06:51,99.52,1,26448
23.57,63.06,2.85,2015.5,4/28/2025,15:07:03,99.44,1,26449
23.97,64.38,2.85,2024,4/28/2025,15:07:15,99.35,1,26450
24.43,61.8,2.85,2047.5,4/28/2025,15:07:26,99.27,1,26451
24.45,60.64,2.86,2047.5,4/28/2025,15:07:38,99.19,1,26452
24.41,60.34,2.86,2047.5,4/28/2025,15:07:50,99.1,1,26453
24.61,60.81,2.86,2045.5,4/28/2025,15:08:02,99.02,1,26454
24.64,63.47,2.87,2047.5,4/28/2025,15:08:13,98.94,1,26455
25.47,64.94,2.87,2046.5,4/28/2025,15:08:25,98.85,1,26456
25.77,59.52,2.87,2047.5,4/28/2025,15:08:36,98.77,1,26457
25.72,58.3,2.88,2047.5,4/28/2025,15:08:48,98.69,1,26458
25.69,57.86,2.88,2047.5,4/28/2025,15:09:00,98.6,1,26459
25.7,62.81,2.88,1995.5,4/28/2025,15:09:11,98.53,1,26460
25.64,58.43,2.89,2020.5,4/28/2025,15:09:23,98.44,1,26461
25.66,58.45,2.89,2010,4/28/2025,15:09:35,98.35,1,26462
25.87,58.29,2.89,2005.5,4/28/2025,15:09:47,98.27,1,26463
26.39,64.71,2.9,2047.5,4/28/2025,15:09:59,98.18,1,26464
26.83,61.93,2.9,2015.5,4/28/2025,15:10:10,98.11,1,26465
27.4,58.82,2.9,1976,4/28/2025,15:10:22,98.02,1,26466
28.06,58.61,2.91,1985.5,4/28/2025,15:10:34,97.93,1,26467
28.39,55.91,2.91,1995.5,4/28/2025,15:10:45,97.86,1,26468
28.51,54.22,2.91,1975,4/28/2025,15:10:57,97.77,1,26469
28.58,53.53,2.92,1976,4/28/2025,15:11:09,97.69,1,26470
28.61,52.95,2.92,1976,4/28/2025,15:11:21,97.6,1,26471
28.64,52.6,2.92,1999,4/28/2025,15:11:33,97.51,1,26472
28.64,52.36,2.93,2035,4/28/2025,15:11:45,97.43,1,26473
28.64,52.22,2.93,2035,4/28/2025,15:11:56,97.35,1,26474
28.63,52.01,2.93,2031,4/28/2025,15:12:08,97.26,1,26475
28.63,51.89,2.94,2033.5,4/28/2025,15:12:20,97.18,1,26476
28.65,51.74,2.94,2040,4/28/2025,15:12:31,97.1,1,26477
28.66,51.66,2.94,2040,4/28/2025,15:12:43,97.02,1,26478
28.69,51.56,2.95,2038,4/28/2025,15:12:55,96.93,1,26479
28.68,51.48,2.95,2040.5,4/28/2025,15:13:06,96.85,1,26480
28.71,51.35,2.95,2045,4/28/2025,15:13:18,96.77,1,26481
28.72,51.26,2.96,2044,4/28/2025,15:13:29,96.69,1,26482
28.75,51.11,2.96,2047.5,4/28/2025,15:13:41,96.6,1,26483
28.8,50.99,2.96,2047.5,4/28/2025,15:13:53,96.52,1,26484
28.81,50.93,2.96,2045.5,4/28/2025,15:14:04,96.44,1,26485
28.85,50.84,2.97,2047.5,4/28/2025,15:14:16,96.35,1,26486
28.85,50.75,2.97,2047.5,4/28/2025,15:14:28,96.27,1,26487
28.91,50.68,2.97,2042.5,4/28/2025,15:14:39,96.19,1,26488
28.92,50.56,2.98,2047,4/28/2025,15:14:51,96.1,1,26489
28.95,50.5,2.98,2047.5,4/28/2025,15:15:03,96.02,1,26490
28.99,50.41,2.98,2047.5,4/28/2025,15:15:15,95.93,1,26491
28.99,50.35,2.99,2047.5,4/28/2025,15:15:26,95.85,1,26492
29.02,50.22,2.99,2043,4/28/2025,15:15:38,95.77,1,26493
29.05,50.2,2.99,2045.5,4/28/2025,15:15:49,95.69,1,26494
29.07,50.1,3,2040.5,4/28/2025,15:16:02,95.6,1,26495
29.1,50,3,2035.5,4/28/2025,15:16:13,95.52,1,26496
29.14,49.88,3,2045.5,4/28/2025,15:16:25,95.43,1,26497
29.16,49.9,3.01,2034,4/28/2025,15:16:37,95.35,1,26498
29.18,49.79,3.01,2036.5,4/28/2025,15:16:48,95.27,1,26499
29.2,49.72,3.01,2039.5,4/28/2025,15:17:00,95.19,1,26500
29.22,49.63,3.02,2039,4/28/2025,15:17:11,95.11,1,26501
29.26,49.57,3.02,2039.5,4/28/2025,15:17:23,95.02,1,26502
29.27,49.49,3.02,2037.5,4/28/2025,15:17:35,94.94,1,26503
29.28,49.43,3.03,2033.5,4/28/2025,15:17:46,94.86,1,26504
29.29,49.4,3.03,2044.5,4/28/2025,15:17:58,94.77,1,26505
29.3,49.41,3.03,2019,4/28/2025,15:18:10,94.69,1,26506
29.33,49.34,3.04,2003.5,4/28/2025,15:18:21,94.61,1,26507
29.34,49.31,3.04,2029.5,4/28/2025,15:18:33,94.52,1,26508
29.36,49.23,3.04,2024,4/28/2025,15:18:45,94.44,1,26509
29.38,49.17,3.05,2027,4/28/2025,15:18:57,94.35,1,26510
29.39,49.09,3.05,2021,4/28/2025,15:19:08,94.27,1,26511
29.4,49.05,3.05,2023.5,4/28/2025,15:19:20,94.19,1,26512
29.42,49.06,3.06,2008.5,4/28/2025,15:19:32,94.1,1,26513
29.42,49,3.06,2015.5,4/28/2025,15:19:43,94.02,1,26514
29.42,49.04,3.06,2015.5,4/28/2025,15:19:55,93.94,1,26515
29.45,48.98,3.07,2011,4/28/2025,15:20:06,93.86,1,26516
29.44,48.94,3.07,2001.5,4/28/2025,15:20:18,93.77,1,26517
29.45,48.86,3.07,2006.5,4/28/2025,15:20:30,93.69,1,26518
29.46,48.86,3.08,1994.5,4/28/2025,15:20:41,93.61,1,26519
29.46,48.8,3.08,1997,4/28/2025,15:20:53,93.53,1,26520
29.47,48.79,3.08,1995.5,4/28/2025,15:21:07,93.43,1,26521
29.48,48.76,3.09,1996.5,4/28/2025,15:21:19,93.34,1,26522
29.49,48.77,3.09,2010,4/28/2025,15:21:31,93.25,1,26523
29.51,48.73,3.09,1991,4/28/2025,15:21:42,93.18,1,26524
29.51,48.71,3.1,1976,4/28/2025,15:21:54,93.09,1,26525
29.5,48.68,3.1,1978.5,4/28/2025,15:22:06,93.01,1,26526
29.51,48.62,3.1,1978.5,4/28/2025,15:22:17,92.93,1,26527
29.52,48.65,3.11,1986.5,4/28/2025,15:22:29,92.84,1,26528
29.52,48.62,3.11,1989,4/28/2025,15:22:40,92.76,1,26529
29.51,48.6,3.11,1991,4/28/2025,15:22:52,92.68,1,26530
29.5,48.6,3.12,1981.5,4/28/2025,15:23:04,92.59,1,26531
29.52,48.62,3.12,1993.5,4/28/2025,15:23:16,92.51,1,26532
29.52,48.58,3.12,1983,4/28/2025,15:23:27,92.43,1,26533
29.52,48.55,3.12,2007,4/28/2025,15:23:40,92.34,1,26534
29.53,48.55,3.13,2002.5,4/28/2025,15:23:54,92.24,1,26535
29.52,48.54,3.13,2000.5,4/28/2025,15:24:05,92.16,1,26536
29.52,48.51,3.14,1950.5,4/28/2025,15:24:17,92.07,1,26537
29.54,48.52,3.14,1999.5,4/28/2025,15:24:29,91.99,1,26538
29.53,48.5,3.14,2007.5,4/28/2025,15:24:40,91.91,1,26539
29.53,48.49,3.14,2002.5,4/28/2025,15:24:52,91.82,1,26540
29.55,48.5,3.15,2000,4/28/2025,15:25:04,91.74,1,26541
29.54,48.46,3.15,2021.5,4/28/2025,15:25:15,91.66,1,26542
29.55,48.48,3.15,2006,4/28/2025,15:25:27,91.57,1,26543
29.55,48.51,3.16,2006.5,4/28/2025,15:25:39,91.49,1,26544
29.55,48.48,3.16,2000.5,4/28/2025,15:25:50,91.41,1,26545
29.56,48.51,3.16,1980.5,4/28/2025,15:26:02,91.32,1,26546
29.57,48.42,3.17,2000.5,4/28/2025,15:26:14,91.24,1,26547
29.56,48.44,3.17,1997,4/28/2025,15:26:25,91.16,1,26548
29.57,48.45,3.17,1973,4/28/2025,15:26:37,91.08,1,26549
29.57,48.41,3.18,1992,4/28/2025,15:26:49,90.99,1,26550
29.57,48.38,3.18,1992,4/28/2025,15:27:00,90.91,1,26551
29.58,48.37,3.18,1986.5,4/28/2025,15:27:12,90.83,1,26552
29.58,48.36,3.19,1990.5,4/28/2025,15:27:24,90.74,1,26553
29.58,48.34,3.19,1993.5,4/28/2025,15:27:35,90.66,1,26554
29.58,48.35,3.19,1987.5,4/28/2025,15:27:47,90.58,1,26555
29.57,48.35,3.2,1977.5,4/28/2025,15:27:59,90.49,1,26556
29.58,48.32,3.2,1969,4/28/2025,15:28:11,90.41,1,26557
29.56,48.33,3.2,1987,4/28/2025,15:28:22,90.33,1,26558
29.57,48.32,3.21,1987.5,4/28/2025,15:28:34,90.24,1,26559
29.58,48.37,3.21,1987,4/28/2025,15:28:46,90.16,1,26560
29.57,48.34,3.21,1984.5,4/28/2025,15:28:57,90.08,1,26561
29.55,48.3,3.22,1974,4/28/2025,15:29:09,89.99,1,26562
29.57,48.29,3.22,1969.5,4/28/2025,15:29:21,89.91,1,26563
29.58,48.33,3.22,1983,4/28/2025,15:29:32,89.83,1,26564
29.57,48.32,3.23,1968.5,4/28/2025,15:29:44,89.74,1,26565
29.57,48.35,3.23,1976,4/28/2025,15:29:56,89.66,1,26566
29.57,48.29,3.23,1964.5,4/28/2025,15:30:08,89.57,1,26567
29.57,48.27,3.24,1966.5,4/28/2025,15:30:19,89.49,1,26568
29.56,48.28,3.24,1976,4/28/2025,15:30:33,89.39,1,26569
29.57,48.24,3.24,1981.5,4/28/2025,15:30:45,89.31,1,26570
29.57,48.23,3.25,1984.5,4/28/2025,15:31:00,89.2,1,26571
29.57,48.22,3.25,1977.5,4/28/2025,15:31:12,89.12,1,26572
29.56,48.25,3.25,1978.5,4/28/2025,15:31:24,89.03,1,26573
29.56,48.27,3.26,1976,4/28/2025,15:31:36,88.95,1,26574
29.57,48.28,3.26,1974,4/28/2025,15:31:48,88.86,1,26575
29.57,48.31,3.26,1985.5,4/28/2025,15:31:59,88.78,1,26576
29.57,48.3,3.27,1961.5,4/28/2025,15:32:11,88.7,1,26577
29.56,48.27,3.27,1996.5,4/28/2025,15:32:22,88.62,1,26578
29.56,48.33,3.27,1978,4/28/2025,15:32:34,88.53,1,26579
29.55,48.27,3.28,1959,4/28/2025,15:32:46,88.45,1,26580
29.56,48.32,3.28,1965.5,4/28/2025,15:33:02,88.33,1,26581
29.56,48.29,3.28,1971,4/28/2025,15:33:14,88.25,1,26582
29.56,48.21,3.29,1949.5,4/28/2025,15:33:26,88.16,1,26583
29.55,48.23,3.29,1975.5,4/28/2025,15:33:38,88.08,1,26584
29.56,48.2,3.29,1960.5,4/28/2025,15:33:49,88,1,26585
29.55,48.19,3.3,1952,4/28/2025,15:34:01,87.91,1,26586
29.55,48.2,3.3,1963,4/28/2025,15:34:13,87.83,1,26587
29.56,48.21,3.3,1979.5,4/28/2025,15:34:24,87.75,1,26588
29.54,48.22,3.31,1973.5,4/28/2025,15:34:36,87.66,1,26589
29.53,48.23,3.31,1982,4/28/2025,15:34:47,87.59,1,26590
29.53,48.23,3.31,1985.5,4/28/2025,15:34:59,87.5,1,26591
29.55,48.23,3.32,1989.5,4/28/2025,15:35:11,87.41,1,26592
29.53,48.22,3.32,1974.5,4/28/2025,15:35:23,87.33,1,26593
29.54,48.23,3.32,1978,4/28/2025,15:35:34,87.25,1,26594
29.53,48.29,3.33,1944,4/28/2025,15:35:46,87.17,1,26595
29.54,48.25,3.33,1970,4/28/2025,15:35:57,87.09,1,26596
29.53,48.25,3.33,1961,4/28/2025,15:36:09,87,1,26597
29.56,48.23,3.34,1983,4/28/2025,15:36:21,86.92,1,26598
29.53,48.21,3.34,1959.5,4/28/2025,15:36:32,86.84,1,26599
29.54,48.21,3.34,1918.5,4/28/2025,15:36:44,86.75,1,26600
29.54,48.25,3.35,1975,4/28/2025,15:36:56,86.67,1,26601
29.53,48.22,3.35,1975,4/28/2025,15:37:08,86.58,1,26602
29.53,48.24,3.35,1974.5,4/28/2025,15:37:19,86.5,1,26603
29.52,48.25,3.36,1969,4/28/2025,15:37:31,86.42,1,26604
29.52,48.28,3.36,1976,4/28/2025,15:37:43,86.33,1,26605
29.5,48.28,3.36,1996.5,4/28/2025,15:37:56,86.24,1,26606
29.54,48.27,3.37,2004.5,4/28/2025,15:38:08,86.15,1,26607
29.53,48.27,3.37,2011.5,4/28/2025,15:38:20,86.07,1,26608
29.54,48.28,3.37,1973.5,4/28/2025,15:38:32,85.98,1,26609
29.56,48.22,3.38,1999.5,4/28/2025,15:38:44,85.9,1,26610
29.54,48.25,3.38,1992.5,4/28/2025,15:38:55,85.82,1,26611
29.57,48.23,3.38,1991,4/28/2025,15:39:07,85.73,1,26612
29.59,48.19,3.39,2013,4/28/2025,15:39:44,85.47,1,26613
29.61,48.14,3.4,2005,4/28/2025,15:40:06,85.31,1,26614
29.59,48.12,3.4,1991.5,4/28/2025,15:40:18,85.23,1,26615
29.59,48.2,3.41,1992,4/28/2025,15:40:30,85.14,1,26616
29.61,48.25,3.41,1989.5,4/28/2025,15:40:42,85.06,1,26617
29.6,48.22,3.41,1983,4/28/2025,15:40:53,84.98,1,26618
29.6,48.26,3.42,2002.5,4/28/2025,15:41:05,84.89,1,26619
29.61,48.29,3.42,1992,4/28/2025,15:41:16,84.81,1,26620
29.62,48.31,3.42,1956.5,4/28/2025,15:41:28,84.73,1,26621
29.63,48.26,3.42,1994.5,4/28/2025,15:41:40,84.64,1,26622
29.63,48.26,3.43,1999,4/28/2025,15:41:51,84.57,1,26623
29.66,48.27,3.43,1969,4/28/2025,15:42:03,84.48,1,26624
29.67,48.25,3.43,1989.5,4/28/2025,15:42:15,84.39,1,26625
29.66,48.25,3.44,1997,4/28/2025,15:42:26,84.32,1,26626
29.67,48.24,3.44,2006.5,4/28/2025,15:42:38,84.23,1,26627
29.69,48.25,3.44,1995.5,4/28/2025,15:42:50,84.15,1,26628
29.7,48.26,3.45,1993.5,4/28/2025,15:43:02,84.06,1,26629
29.69,48.21,3.45,1989.5,4/28/2025,15:43:13,83.98,1,26630
29.72,48.2,3.45,1989.5,4/28/2025,15:43:25,83.9,1,26631
29.72,48.18,3.46,1977,4/28/2025,15:43:37,83.81,1,26632
29.74,48.22,3.46,1993,4/28/2025,15:43:48,83.73,1,26633
29.72,48.26,3.46,2011.5,4/28/2025,15:44:00,83.65,1,26634
29.74,48.21,3.47,1953,4/28/2025,15:44:11,83.57,1,26635
29.73,48.22,3.47,1973.5,4/28/2025,15:44:23,83.48,1,26636
29.73,48.2,3.47,1989.5,4/28/2025,15:44:35,83.4,1,26637
29.72,48.17,3.48,1998.5,4/28/2025,15:44:47,83.31,1,26638
29.73,48.2,3.48,1983.5,4/28/2025,15:44:59,83.23,1,26639
29.72,48.22,3.48,1997,4/28/2025,15:45:11,83.14,1,26640
29.71,48.21,3.49,1992,4/28/2025,15:45:23,83.06,1,26641
29.73,48.21,3.49,1984.5,4/28/2025,15:45:34,82.98,1,26642
29.73,48.23,3.49,1992,4/28/2025,15:45:46,82.89,1,26643
29.71,48.21,3.5,1992,4/28/2025,15:45:58,82.81,1,26644
29.71,48.22,3.5,1991.5,4/28/2025,15:46:10,82.72,1,26645
29.71,48.15,3.5,1951.5,4/28/2025,15:46:22,82.64,1,26646
29.72,48.24,3.51,2001.5,4/28/2025,15:46:33,82.56,1,26647
29.71,48.24,3.51,1985,4/28/2025,15:46:45,82.47,1,26648
29.71,48.22,3.51,1981,4/28/2025,15:46:57,82.39,1,26649
29.72,48.2,3.52,1968.5,4/28/2025,15:47:08,82.31,1,26650
29.72,48.21,3.52,1993.5,4/28/2025,15:47:20,82.22,1,26651
29.73,48.21,3.52,1993.5,4/28/2025,15:47:32,82.14,1,26652
29.72,48.16,3.53,1983,4/28/2025,15:47:43,82.06,1,26653
29.72,48.22,3.53,1995,4/28/2025,15:47:55,81.97,1,26654
29.72,48.21,3.53,1989,4/28/2025,15:48:07,81.89,1,26655
29.71,48.2,3.54,1992,4/28/2025,15:48:19,81.8,1,26656
29.7,48.19,3.54,1983.5,4/28/2025,15:48:31,81.72,1,26657
29.72,48.2,3.54,1983.5,4/28/2025,15:48:42,81.64,1,26658
29.71,48.15,3.55,1973,4/28/2025,15:48:54,81.55,1,26659
29.71,48.12,3.55,1979,4/28/2025,15:49:06,81.47,1,26660
29.7,48.22,3.55,1983.5,4/28/2025,15:49:17,81.39,1,26661
29.71,48.19,3.56,1973.5,4/28/2025,15:49:29,81.3,1,26662
29.7,48.14,3.56,1973,4/28/2025,15:49:40,81.23,1,26663
29.71,48.19,3.56,1967.5,4/28/2025,15:49:52,81.14,1,26664
29.71,48.17,3.56,1976,4/28/2025,15:50:04,81.05,1,26665
29.7,48.14,3.57,1978.5,4/28/2025,15:50:15,80.98,1,26666
29.71,48.14,3.57,1970.5,4/28/2025,15:50:27,80.89,1,26667
29.7,48.16,3.58,1976,4/28/2025,15:50:42,80.78,1,26668
29.7,48.15,3.58,1976,4/28/2025,15:50:54,80.7,1,26669
29.69,48.15,3.58,1945,4/28/2025,15:51:06,80.61,1,26670
29.67,48.11,3.59,1951.5,4/28/2025,15:51:17,80.53,1,26671
29.67,48.1,3.59,1952,4/28/2025,15:51:30,80.44,1,26672
29.67,48.1,3.59,1937.5,4/28/2025,15:51:41,80.36,1,26673
29.66,48.25,3.6,1958.5,4/28/2025,15:51:53,80.28,1,26674
29.65,48.22,3.6,1939.5,4/28/2025,15:52:05,80.19,1,26675
29.65,48.28,3.6,1974.5,4/28/2025,15:52:17,80.11,1,26676
29.64,48.32,3.61,1999,4/28/2025,15:52:29,80.02,1,26677
29.63,48.28,3.61,1981,4/28/2025,15:52:40,79.94,1,26678
29.64,48.32,3.61,1969.5,4/28/2025,15:52:52,79.86,1,26679
29.63,48.33,3.62,1979.5,4/28/2025,15:53:04,79.77,1,26680
29.62,48.34,3.62,1942,4/28/2025,15:53:16,79.69,1,26681
29.6,48.34,3.62,1931,4/28/2025,15:53:30,79.59,1,26682
29.63,48.33,3.63,1955,4/28/2025,15:53:42,79.5,1,26683
29.61,48.35,3.63,1976,4/28/2025,15:53:54,79.42,1,26684
29.62,48.33,3.63,1970.5,4/28/2025,15:54:05,79.34,1,26685
29.62,48.33,3.64,1960,4/28/2025,15:54:17,79.25,1,26686
29.62,48.35,3.64,1937.5,4/28/2025,15:54:29,79.17,1,26687
29.61,48.35,3.64,1931.5,4/28/2025,15:54:40,79.09,1,26688
29.6,48.37,3.64,1984,4/28/2025,15:54:52,79,1,26689
29.61,48.38,3.65,1982.5,4/28/2025,15:55:04,78.92,1,26690
29.62,48.38,3.65,1985,4/28/2025,15:55:16,78.83,1,26691
29.6,48.39,3.66,1976,4/28/2025,15:55:28,78.75,1,26692
29.6,48.36,3.66,1964.5,4/28/2025,15:55:40,78.66,1,26693
29.6,48.39,3.66,1964.5,4/28/2025,15:55:51,78.58,1,26694
29.6,48.39,3.66,1969.5,4/28/2025,15:56:03,78.5,1,26695
29.6,48.4,3.67,1961.5,4/28/2025,15:56:15,78.41,1,26696
29.6,48.39,3.67,1983,4/28/2025,15:56:27,78.33,1,26697
29.6,48.42,3.67,1963.5,4/28/2025,15:56:38,78.25,1,26698
29.61,48.44,3.68,1970.5,4/28/2025,15:56:50,78.16,1,26699
29.62,48.46,3.68,1967.5,4/28/2025,15:57:02,78.08,1,26700
29.59,48.38,3.68,1973,4/28/2025,15:57:14,77.99,1,26701
29.62,48.43,3.69,1967.5,4/28/2025,15:57:25,77.91,1,26702
29.61,48.46,3.69,1976,4/28/2025,15:57:37,77.83,1,26703
29.61,48.48,3.69,1975.5,4/28/2025,15:57:48,77.75,1,26704
29.61,48.46,3.7,1952,4/28/2025,15:58:00,77.66,1,26705
29.6,48.42,3.7,1965.5,4/28/2025,15:58:12,77.58,1,26706
29.62,48.42,3.7,1989.5,4/28/2025,15:58:23,77.5,1,26707
29.6,48.46,3.71,1975.5,4/28/2025,15:58:35,77.41,1,26708
29.6,48.53,3.71,1961.5,4/28/2025,15:58:47,77.33,1,26709
29.61,48.5,3.71,1933.5,4/28/2025,15:58:59,77.24,1,26710
29.59,48.52,3.72,1950.5,4/28/2025,15:59:10,77.17,1,26711
29.6,48.52,3.72,1947.5,4/28/2025,15:59:22,77.08,1,26712
29.6,48.51,3.72,1930.5,4/28/2025,15:59:34,76.99,1,26713
29.59,48.6,3.73,1960,4/28/2025,15:59:46,76.91,1,26714
29.57,48.56,3.73,1962.5,4/28/2025,15:59:57,76.83,1,26715
29.57,48.59,3.73,1963,4/28/2025,16:00:09,76.75,1,26716
29.58,48.57,3.74,1952.5,4/28/2025,16:00:21,76.66,1,26717
29.56,48.64,3.74,1967.5,4/28/2025,16:00:33,76.57,1,26718
29.56,48.7,3.74,1974,4/28/2025,16:00:44,76.5,1,26719
29.54,48.69,3.75,1965.5,4/28/2025,16:00:56,76.41,1,26720
29.55,48.72,3.75,1968,4/28/2025,16:01:08,76.32,1,26721
29.53,48.73,3.75,1976.5,4/28/2025,16:01:19,76.25,1,26722
29.55,48.71,3.76,1970,4/28/2025,16:01:31,76.16,1,26723
29.54,48.77,3.76,1980.5,4/28/2025,16:01:43,76.08,1,26724
29.55,48.77,3.76,1983.5,4/28/2025,16:01:55,75.99,1,26725
29.55,48.75,3.77,1981.5,4/28/2025,16:02:06,75.91,1,26726
29.55,48.82,3.77,1976,4/28/2025,16:02:18,75.83,1,26727
29.55,48.81,3.77,1980.5,4/28/2025,16:02:30,75.74,1,26728
29.55,48.78,3.78,1970,4/28/2025,16:02:41,75.66,1,26729
29.56,48.77,3.78,1983.5,4/28/2025,16:02:53,75.58,1,26730
29.57,48.8,3.78,1984.5,4/28/2025,16:03:05,75.49,1,26731
29.56,48.79,3.78,1974,4/28/2025,16:03:16,75.41,1,26732
29.55,48.83,3.79,1976.5,4/28/2025,16:03:28,75.33,1,26733
29.55,48.76,3.79,1975.5,4/28/2025,16:03:40,75.24,1,26734
29.57,48.79,3.79,1976,4/28/2025,16:03:51,75.16,1,26735
29.55,48.79,3.8,1977.5,4/28/2025,16:04:03,75.08,1,26736
29.57,48.78,3.8,1976.5,4/28/2025,16:04:15,74.99,1,26737
29.58,48.79,3.8,1979.5,4/28/2025,16:04:27,74.91,1,26738
29.57,48.82,3.81,1982,4/28/2025,16:04:39,74.82,1,26739
29.55,48.77,3.81,1979,4/28/2025,16:04:55,74.71,1,26740
29.57,48.8,3.82,1976,4/28/2025,16:05:10,74.6,1,26741
29.56,48.87,3.82,1987.5,4/28/2025,16:05:22,74.52,1,26742
29.56,48.87,3.82,1980.5,4/28/2025,16:05:35,74.42,1,26743
29.55,48.89,3.83,1971,4/28/2025,16:05:47,74.34,1,26744
29.56,48.88,3.83,1977,4/28/2025,16:05:58,74.26,1,26745
29.57,48.89,3.83,1978.5,4/28/2025,16:06:10,74.17,1,26746
29.58,48.92,3.84,1983.5,4/28/2025,16:06:22,74.09,1,26747
29.55,48.92,3.84,1986,4/28/2025,16:06:34,74,1,26748
29.58,48.96,3.84,1967.5,4/28/2025,16:06:45,73.92,1,26749
29.56,48.93,3.85,1975.5,4/28/2025,16:07:01,73.81,1,26750
29.56,48.97,3.85,1980.5,4/28/2025,16:07:13,73.73,1,26751
29.57,48.98,3.85,1955.5,4/28/2025,16:07:26,73.63,1,26752
29.56,49,3.86,1928,4/28/2025,16:07:37,73.55,1,26753
29.58,48.97,3.86,1969.5,4/28/2025,16:07:49,73.47,1,26754
29.58,48.91,3.86,1960,4/28/2025,16:08:01,73.38,1,26755
29.57,48.93,3.87,1959.5,4/28/2025,16:08:12,73.3,1,26756
29.57,49,3.87,1961.5,4/28/2025,16:08:25,73.21,1,26757
29.57,48.94,3.87,1955.5,4/28/2025,16:08:39,73.11,1,26758
29.57,48.97,3.88,1960,4/28/2025,16:08:50,73.03,1,26759
29.57,48.99,3.88,1961.5,4/28/2025,16:09:02,72.95,1,26760
29.55,49.01,3.88,1960,4/28/2025,16:09:14,72.86,1,26761
29.56,48.99,3.89,1952,4/28/2025,16:09:26,72.78,1,26762
29.54,49.11,3.9,1959.5,4/28/2025,16:09:54,72.58,1,26763
29.55,49.07,3.9,1962.5,4/28/2025,16:10:06,72.49,1,26764
29.54,49.09,3.9,1949.5,4/28/2025,16:10:18,72.41,1,26765
29.55,49.04,3.91,1952,4/28/2025,16:10:29,72.33,1,26766
