temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,gas_crudo,nivel_co,nivel_lpg,id,timestamp
28.43,47.42,0.76,2039.5,2025-04-04,09:55:17,88.83,1,4079,1223.7,815.8,478,2025-04-04 09:55:17
28.42,47.42,0.76,2022.0,2025-04-04,09:55:29,88.79,1,4044,1213.2,808.8,479,2025-04-04 09:55:29
28.41,47.43,0.77,2042.5,2025-04-04,09:55:41,88.74,1,4085,1225.5,817.0,480,2025-04-04 09:55:41
28.41,47.45,0.77,2032.5,2025-04-04,09:55:53,88.69,1,4065,1219.5,813.0,481,2025-04-04 09:55:53
28.4,47.45,0.78,2031.5,2025-04-04,09:56:05,88.65,1,4063,1218.9,812.6,482,2025-04-04 09:56:05
28.38,47.39,0.78,2037.5,2025-04-04,09:56:16,88.6,1,4075,1222.5,815.0,483,2025-04-04 09:56:16
28.36,47.33,0.78,2033.0,2025-04-04,09:56:28,88.55,1,4066,1219.8,813.2,484,2025-04-04 09:56:28
28.38,47.32,0.78,2033.5,2025-04-04,09:56:40,88.5,1,4067,1220.1,813.4,485,2025-04-04 09:56:40
28.38,47.27,0.79,2038.5,2025-04-04,09:56:52,88.46,1,4077,1223.1,815.4,486,2025-04-04 09:56:52
28.39,47.21,0.79,2033.0,2025-04-04,09:57:04,88.41,1,4066,1219.8,813.2,487,2025-04-04 09:57:04
28.36,47.29,0.79,2034.5,2025-04-04,09:57:16,88.36,1,4069,1220.7,813.8,488,2025-04-04 09:57:16
28.41,47.37,0.8,2029.5,2025-04-04,09:57:28,88.31,1,4059,1217.7,811.8,489,2025-04-04 09:57:28
28.41,47.45,0.8,2030.5,2025-04-04,09:57:40,88.27,1,4061,1218.3,812.2,490,2025-04-04 09:57:40
28.4,47.4,0.8,2032.5,2025-04-04,09:57:52,88.22,1,4065,1219.5,813.0,491,2025-04-04 09:57:52
28.42,47.35,0.81,2031.5,2025-04-04,09:58:06,88.16,1,4063,1218.9,812.6,492,2025-04-04 09:58:06
28.42,47.31,0.81,2033.5,2025-04-04,09:58:18,88.11,1,4067,1220.1,813.4,493,2025-04-04 09:58:18
28.44,47.2,0.82,2024.0,2025-04-04,09:58:30,88.07,1,4048,1214.4,809.6,494,2025-04-04 09:58:30
28.41,47.48,0.82,2032.5,2025-04-04,09:58:42,88.02,1,4065,1219.5,813.0,495,2025-04-04 09:58:42
28.4,47.43,0.82,2030.5,2025-04-04,09:58:53,87.98,1,4061,1218.3,812.2,496,2025-04-04 09:58:53
28.4,47.35,0.82,2034.5,2025-04-04,09:59:05,87.93,1,4069,1220.7,813.8,497,2025-04-04 09:59:05
28.38,47.31,0.83,2037.5,2025-04-04,09:59:17,87.88,1,4075,1222.5,815.0,498,2025-04-04 09:59:17
28.37,47.35,0.83,2033.0,2025-04-04,09:59:28,87.84,1,4066,1219.8,813.2,499,2025-04-04 09:59:28
28.32,47.25,0.83,2036.5,2025-04-04,09:59:40,87.79,1,4073,1221.9,814.6,500,2025-04-04 09:59:40
28.3,47.34,0.84,2047.0,2025-04-04,09:59:52,87.74,1,4094,1228.2,818.8,501,2025-04-04 09:59:52
28.29,47.38,0.84,2033.0,2025-04-04,10:00:04,87.69,1,4066,1219.8,813.2,502,2025-04-04 10:00:04
28.29,47.42,0.84,2024.5,2025-04-04,10:00:16,87.65,1,4049,1214.7,809.8,503,2025-04-04 10:00:16
28.3,47.44,0.85,2031.5,2025-04-04,10:00:28,87.6,1,4063,1218.9,812.6,504,2025-04-04 10:00:28
28.31,47.42,0.85,2033.5,2025-04-04,10:00:39,87.55,1,4067,1220.1,813.4,505,2025-04-04 10:00:39
28.33,47.38,0.85,2032.5,2025-04-04,10:00:51,87.51,1,4065,1219.5,813.0,506,2025-04-04 10:00:51
28.32,47.33,0.86,2032.5,2025-04-04,10:01:03,87.46,1,4065,1219.5,813.0,507,2025-04-04 10:01:03
28.34,47.33,0.86,2037.0,2025-04-04,10:01:15,87.41,1,4074,1222.2,814.8,508,2025-04-04 10:01:15
28.34,47.33,0.86,2038.5,2025-04-04,10:01:27,87.37,1,4077,1223.1,815.4,509,2025-04-04 10:01:27
28.31,47.37,0.87,2038.5,2025-04-04,10:01:39,87.32,1,4077,1223.1,815.4,510,2025-04-04 10:01:39
28.32,47.35,0.87,2033.5,2025-04-04,10:01:51,87.27,1,4067,1220.1,813.4,511,2025-04-04 10:01:51
28.33,47.47,0.87,2039.0,2025-04-04,10:02:02,87.22,1,4078,1223.4,815.6,512,2025-04-04 10:02:02
28.33,47.49,0.88,2040.5,2025-04-04,10:02:14,87.18,1,4081,1224.3,816.2,513,2025-04-04 10:02:14
28.33,47.45,0.88,2034.5,2025-04-04,10:02:26,87.13,1,4069,1220.7,813.8,514,2025-04-04 10:02:26
28.33,47.41,0.88,2047.5,2025-04-04,10:02:38,87.08,1,4095,1228.5,819.0,515,2025-04-04 10:02:38
28.35,47.36,0.89,2039.0,2025-04-04,10:02:50,87.04,1,4078,1223.4,815.6,516,2025-04-04 10:02:50
28.33,47.41,0.89,2039.5,2025-04-04,10:03:01,86.99,1,4079,1223.7,815.8,517,2025-04-04 10:03:01
28.33,47.44,0.89,2033.0,2025-04-04,10:03:13,86.94,1,4066,1219.8,813.2,518,2025-04-04 10:03:13
28.34,47.44,0.9,2037.5,2025-04-04,10:03:25,86.9,1,4075,1222.5,815.0,519,2025-04-04 10:03:25
28.34,47.42,0.9,2035.0,2025-04-04,10:03:37,86.85,1,4070,1221.0,814.0,520,2025-04-04 10:03:37
28.34,47.37,0.9,2035.5,2025-04-04,10:03:49,86.8,1,4071,1221.3,814.2,521,2025-04-04 10:03:49
28.33,47.32,0.91,2038.0,2025-04-04,10:04:00,86.76,1,4076,1222.8,815.2,522,2025-04-04 10:04:00
28.34,47.33,0.91,2035.5,2025-04-04,10:04:12,86.71,1,4071,1221.3,814.2,523,2025-04-04 10:04:12
28.34,47.35,0.91,2032.5,2025-04-04,10:04:24,86.66,1,4065,1219.5,813.0,524,2025-04-04 10:04:24
28.36,47.32,0.92,2034.5,2025-04-04,10:04:36,86.61,1,4069,1220.7,813.8,525,2025-04-04 10:04:36
28.34,47.3,0.92,2037.5,2025-04-04,10:04:48,86.57,1,4075,1222.5,815.0,526,2025-04-04 10:04:48
28.35,47.26,0.92,2036.5,2025-04-04,10:05:00,86.52,1,4073,1221.9,814.6,527,2025-04-04 10:05:00
28.35,47.28,0.93,2037.5,2025-04-04,10:05:11,86.47,1,4075,1222.5,815.0,528,2025-04-04 10:05:11
28.31,47.24,0.93,2033.0,2025-04-04,10:05:23,86.43,1,4066,1219.8,813.2,529,2025-04-04 10:05:23
28.29,47.24,0.93,2030.5,2025-04-04,10:05:35,86.38,1,4061,1218.3,812.2,530,2025-04-04 10:05:35
28.26,47.25,0.94,2039.5,2025-04-04,10:05:47,86.33,1,4079,1223.7,815.8,531,2025-04-04 10:05:47
28.26,47.29,0.94,2037.0,2025-04-04,10:05:59,86.29,1,4074,1222.2,814.8,532,2025-04-04 10:05:59
28.28,47.35,0.94,2036.5,2025-04-04,10:06:10,86.24,1,4073,1221.9,814.6,533,2025-04-04 10:06:10
28.3,47.29,0.95,2040.0,2025-04-04,10:06:22,86.19,1,4080,1224.0,816.0,534,2025-04-04 10:06:22
28.31,47.22,0.95,2032.0,2025-04-04,10:06:34,86.14,1,4064,1219.2,812.8,535,2025-04-04 10:06:34
28.32,47.22,0.95,2035.0,2025-04-04,10:06:46,86.1,1,4070,1221.0,814.0,536,2025-04-04 10:06:46
28.31,47.27,0.96,2031.5,2025-04-04,10:06:58,86.05,1,4063,1218.9,812.6,537,2025-04-04 10:06:58
28.32,47.2,0.96,2034.5,2025-04-04,10:07:10,86.0,1,4069,1220.7,813.8,538,2025-04-04 10:07:10
28.34,47.15,0.96,2040.5,2025-04-04,10:07:22,85.96,1,4081,1224.3,816.2,539,2025-04-04 10:07:22
28.33,47.07,0.97,2045.0,2025-04-04,10:07:33,85.91,1,4090,1227.0,818.0,540,2025-04-04 10:07:33
28.34,47.08,0.97,2041.0,2025-04-04,10:07:45,85.86,1,4082,1224.6,816.4,541,2025-04-04 10:07:45
28.34,47.09,0.97,2041.5,2025-04-04,10:07:57,85.81,1,4083,1224.9,816.6,542,2025-04-04 10:07:57
28.35,47.06,0.98,2035.0,2025-04-04,10:08:09,85.77,1,4070,1221.0,814.0,543,2025-04-04 10:08:09
28.33,47.1,0.98,2035.5,2025-04-04,10:08:20,85.72,1,4071,1221.3,814.2,544,2025-04-04 10:08:20
28.32,47.09,0.98,2047.0,2025-04-04,10:08:32,85.67,1,4094,1228.2,818.8,545,2025-04-04 10:08:32
28.33,47.05,0.99,2042.5,2025-04-04,10:08:44,85.63,1,4085,1225.5,817.0,546,2025-04-04 10:08:44
28.35,47.1,0.99,2037.0,2025-04-04,10:08:56,85.58,1,4074,1222.2,814.8,547,2025-04-04 10:08:56
28.34,47.1,0.99,2037.0,2025-04-04,10:09:07,85.53,1,4074,1222.2,814.8,548,2025-04-04 10:09:07
28.35,47.13,1.0,2037.0,2025-04-04,10:09:19,85.49,1,4074,1222.2,814.8,549,2025-04-04 10:09:19
28.33,47.18,1.0,2041.5,2025-04-04,10:09:31,85.44,1,4083,1224.9,816.6,550,2025-04-04 10:09:31
28.3,47.21,1.0,2041.0,2025-04-04,10:09:43,85.39,1,4082,1224.6,816.4,551,2025-04-04 10:09:43
28.29,47.23,1.01,2033.5,2025-04-04,10:09:55,85.34,1,4067,1220.1,813.4,552,2025-04-04 10:09:55
28.22,47.2,1.01,2039.5,2025-04-04,10:10:07,85.3,1,4079,1223.7,815.8,553,2025-04-04 10:10:07
28.11,47.22,1.01,2039.0,2025-04-04,10:10:19,85.25,1,4078,1223.4,815.6,554,2025-04-04 10:10:19
28.05,47.35,1.02,2038.5,2025-04-04,10:10:30,85.21,1,4077,1223.1,815.4,555,2025-04-04 10:10:30
28.09,47.44,1.02,2043.5,2025-04-04,10:10:42,85.16,1,4087,1226.1,817.4,556,2025-04-04 10:10:42
28.12,47.46,1.02,2041.5,2025-04-04,10:10:54,85.11,1,4083,1224.9,816.6,557,2025-04-04 10:10:54
28.15,47.41,1.03,2036.5,2025-04-04,10:11:06,85.06,1,4073,1221.9,814.6,558,2025-04-04 10:11:06
28.21,47.39,1.03,2026.5,2025-04-04,10:11:18,85.02,1,4053,1215.9,810.6,559,2025-04-04 10:11:18
28.2,47.27,1.03,2040.0,2025-04-04,10:11:30,84.97,1,4080,1224.0,816.0,560,2025-04-04 10:11:30
28.19,47.3,1.03,2040.0,2025-04-04,10:11:41,84.92,1,4080,1224.0,816.0,561,2025-04-04 10:11:41
28.2,47.26,1.04,2037.0,2025-04-04,10:11:53,84.88,1,4074,1222.2,814.8,562,2025-04-04 10:11:53
28.2,47.26,1.04,2043.5,2025-04-04,10:12:05,84.83,1,4087,1226.1,817.4,563,2025-04-04 10:12:05
28.24,47.25,1.04,2040.0,2025-04-04,10:12:17,84.78,1,4080,1224.0,816.0,564,2025-04-04 10:12:17
28.23,47.28,1.05,2037.5,2025-04-04,10:12:28,84.74,1,4075,1222.5,815.0,565,2025-04-04 10:12:28
28.23,47.28,1.05,2038.5,2025-04-04,10:12:40,84.69,1,4077,1223.1,815.4,566,2025-04-04 10:12:40
28.22,47.21,1.05,2039.5,2025-04-04,10:12:52,84.64,1,4079,1223.7,815.8,567,2025-04-04 10:12:52
28.19,47.24,1.06,2037.5,2025-04-04,10:13:04,84.59,1,4075,1222.5,815.0,568,2025-04-04 10:13:04
28.21,47.27,1.06,2040.0,2025-04-04,10:13:16,84.55,1,4080,1224.0,816.0,569,2025-04-04 10:13:16
28.22,47.28,1.06,2041.5,2025-04-04,10:13:28,84.5,1,4083,1224.9,816.6,570,2025-04-04 10:13:28
28.23,47.3,1.07,2041.5,2025-04-04,10:13:39,84.45,1,4083,1224.9,816.6,571,2025-04-04 10:13:39
28.23,47.39,1.07,2033.5,2025-04-04,10:13:54,84.4,1,4067,1220.1,813.4,572,2025-04-04 10:13:54
28.24,47.55,1.08,2040.0,2025-04-04,10:14:05,84.35,1,4080,1224.0,816.0,573,2025-04-04 10:14:05
28.26,47.45,1.08,2041.5,2025-04-04,10:14:17,84.3,1,4083,1224.9,816.6,574,2025-04-04 10:14:17
28.29,47.37,1.08,2040.5,2025-04-04,10:14:29,84.26,1,4081,1224.3,816.2,575,2025-04-04 10:14:29
28.3,47.31,1.08,2041.0,2025-04-04,10:14:41,84.21,1,4082,1224.6,816.4,576,2025-04-04 10:14:41
28.31,47.35,1.09,2039.5,2025-04-04,10:14:53,84.16,1,4079,1223.7,815.8,577,2025-04-04 10:14:53
28.31,47.29,1.09,2035.5,2025-04-04,10:15:10,84.09,1,4071,1221.3,814.2,578,2025-04-04 10:15:10
28.32,47.24,1.1,2039.5,2025-04-04,10:15:22,84.04,1,4079,1223.7,815.8,579,2025-04-04 10:15:22
28.36,47.21,1.1,2043.5,2025-04-04,10:15:34,84.0,1,4087,1226.1,817.4,580,2025-04-04 10:15:34
28.37,47.15,1.1,2035.5,2025-04-04,10:15:46,83.95,1,4071,1221.3,814.2,581,2025-04-04 10:15:46
28.38,47.14,1.11,2040.5,2025-04-04,10:15:58,83.9,1,4081,1224.3,816.2,582,2025-04-04 10:15:58
28.41,47.15,1.11,2041.5,2025-04-04,10:16:09,83.86,1,4083,1224.9,816.6,583,2025-04-04 10:16:09
28.41,47.16,1.11,2040.0,2025-04-04,10:16:21,83.81,1,4080,1224.0,816.0,584,2025-04-04 10:16:21
28.42,47.14,1.12,2039.0,2025-04-04,10:16:33,83.76,1,4078,1223.4,815.6,585,2025-04-04 10:16:33
28.42,47.15,1.12,2038.5,2025-04-04,10:16:45,83.72,1,4077,1223.1,815.4,586,2025-04-04 10:16:45
28.45,47.18,1.12,2040.0,2025-04-04,10:16:57,83.67,1,4080,1224.0,816.0,587,2025-04-04 10:16:57
28.46,47.11,1.13,2040.0,2025-04-04,10:17:09,83.62,1,4080,1224.0,816.0,588,2025-04-04 10:17:09
28.47,47.12,1.13,2017.0,2025-04-04,10:17:21,83.57,1,4034,1210.2,806.8,589,2025-04-04 10:17:21
28.48,47.07,1.13,2029.5,2025-04-04,10:17:32,83.53,1,4059,1217.7,811.8,590,2025-04-04 10:17:32
28.49,47.07,1.14,2040.0,2025-04-04,10:17:44,83.48,1,4080,1224.0,816.0,591,2025-04-04 10:17:44
28.51,47.03,1.14,2039.0,2025-04-04,10:17:56,83.43,1,4078,1223.4,815.6,592,2025-04-04 10:17:56
28.49,47.01,1.14,2039.5,2025-04-04,10:18:08,83.39,1,4079,1223.7,815.8,593,2025-04-04 10:18:08
28.49,47.01,1.15,2037.0,2025-04-04,10:18:20,83.34,1,4074,1222.2,814.8,594,2025-04-04 10:18:20
28.5,47.03,1.15,2040.0,2025-04-04,10:18:32,83.29,1,4080,1224.0,816.0,595,2025-04-04 10:18:32
28.51,47.06,1.15,2040.5,2025-04-04,10:18:44,83.24,1,4081,1224.3,816.2,596,2025-04-04 10:18:44
28.5,46.99,1.16,2022.5,2025-04-04,10:18:55,83.2,1,4045,1213.5,809.0,597,2025-04-04 10:18:55
28.51,46.99,1.16,2042.5,2025-04-04,10:19:07,83.15,1,4085,1225.5,817.0,598,2025-04-04 10:19:07
28.53,46.97,1.16,2038.5,2025-04-04,10:19:19,83.1,1,4077,1223.1,815.4,599,2025-04-04 10:19:19
28.56,46.92,1.17,2041.5,2025-04-04,10:19:31,83.06,1,4083,1224.9,816.6,600,2025-04-04 10:19:31
28.55,46.9,1.17,2042.5,2025-04-04,10:19:43,83.01,1,4085,1225.5,817.0,601,2025-04-04 10:19:43
28.53,46.85,1.17,2040.5,2025-04-04,10:19:55,82.96,1,4081,1224.3,816.2,602,2025-04-04 10:19:55
28.54,46.79,1.18,2037.5,2025-04-04,10:20:06,82.92,1,4075,1222.5,815.0,603,2025-04-04 10:20:06
28.52,46.8,1.18,2041.5,2025-04-04,10:20:19,82.87,1,4083,1224.9,816.6,604,2025-04-04 10:20:19
28.53,46.75,1.18,2047.5,2025-04-04,10:20:30,82.82,1,4095,1228.5,819.0,605,2025-04-04 10:20:30
28.54,46.81,1.19,2047.5,2025-04-04,10:20:45,82.76,1,4095,1228.5,819.0,606,2025-04-04 10:20:45
28.54,46.88,1.19,2045.5,2025-04-04,10:20:59,82.71,1,4091,1227.3,818.2,607,2025-04-04 10:20:59
28.53,46.84,1.19,2042.5,2025-04-04,10:21:13,82.65,1,4085,1225.5,817.0,608,2025-04-04 10:21:13
28.53,46.86,1.2,2040.0,2025-04-04,10:21:25,82.6,1,4080,1224.0,816.0,609,2025-04-04 10:21:25
28.54,46.88,1.2,2040.0,2025-04-04,10:21:37,82.55,1,4080,1224.0,816.0,610,2025-04-04 10:21:37
28.54,46.92,1.2,2040.5,2025-04-04,10:21:49,82.51,1,4081,1224.3,816.2,611,2025-04-04 10:21:49
28.58,46.93,1.21,2042.5,2025-04-04,10:22:01,82.46,1,4085,1225.5,817.0,612,2025-04-04 10:22:01
28.56,46.87,1.21,2041.5,2025-04-04,10:22:12,82.41,1,4083,1224.9,816.6,613,2025-04-04 10:22:12
28.55,46.83,1.21,2039.5,2025-04-04,10:22:24,82.37,1,4079,1223.7,815.8,614,2025-04-04 10:22:24
28.5,46.79,1.22,2041.5,2025-04-04,10:22:36,82.32,1,4083,1224.9,816.6,615,2025-04-04 10:22:36
28.51,46.8,1.22,2047.5,2025-04-04,10:22:48,82.27,1,4095,1228.5,819.0,616,2025-04-04 10:22:48
28.53,46.85,1.22,2044.5,2025-04-04,10:23:02,82.22,1,4089,1226.7,817.8,617,2025-04-04 10:23:02
28.52,46.81,1.23,2040.0,2025-04-04,10:23:14,82.17,1,4080,1224.0,816.0,618,2025-04-04 10:23:14
28.53,46.85,1.23,2040.0,2025-04-04,10:23:26,82.12,1,4080,1224.0,816.0,619,2025-04-04 10:23:26
28.55,46.82,1.23,2033.5,2025-04-04,10:23:38,82.07,1,4067,1220.1,813.4,620,2025-04-04 10:23:38
28.56,46.75,1.24,2041.0,2025-04-04,10:23:50,82.03,1,4082,1224.6,816.4,621,2025-04-04 10:23:50
28.55,46.69,1.24,2042.5,2025-04-04,10:24:01,81.98,1,4085,1225.5,817.0,622,2025-04-04 10:24:01
28.55,46.65,1.24,2046.5,2025-04-04,10:24:13,81.94,1,4093,1227.9,818.6,623,2025-04-04 10:24:13
28.55,46.67,1.25,2040.0,2025-04-04,10:24:25,81.89,1,4080,1224.0,816.0,624,2025-04-04 10:24:25
28.54,46.68,1.25,2043.0,2025-04-04,10:24:37,81.84,1,4086,1225.8,817.2,625,2025-04-04 10:24:37
28.54,46.66,1.25,2040.0,2025-04-04,10:24:48,81.8,1,4080,1224.0,816.0,626,2025-04-04 10:24:48
28.54,46.7,1.26,2040.0,2025-04-04,10:25:00,81.75,1,4080,1224.0,816.0,627,2025-04-04 10:25:00
28.54,46.7,1.26,2040.0,2025-04-04,10:25:12,81.7,1,4080,1224.0,816.0,628,2025-04-04 10:25:12
28.55,46.67,1.26,2044.5,2025-04-04,10:25:24,81.65,1,4089,1226.7,817.8,629,2025-04-04 10:25:24
28.55,46.73,1.27,2037.0,2025-04-04,10:25:36,81.6,1,4074,1222.2,814.8,630,2025-04-04 10:25:36
28.56,46.67,1.27,2039.0,2025-04-04,10:25:48,81.56,1,4078,1223.4,815.6,631,2025-04-04 10:25:48
28.55,46.66,1.27,2043.5,2025-04-04,10:26:00,81.51,1,4087,1226.1,817.4,632,2025-04-04 10:26:00
28.55,46.63,1.28,2042.0,2025-04-04,10:26:11,81.47,1,4084,1225.2,816.8,633,2025-04-04 10:26:11
28.54,46.66,1.28,2040.0,2025-04-04,10:26:23,81.42,1,4080,1224.0,816.0,634,2025-04-04 10:26:23
28.53,46.74,1.28,2041.5,2025-04-04,10:26:36,81.37,1,4083,1224.9,816.6,635,2025-04-04 10:26:36
28.53,46.81,1.29,2039.5,2025-04-04,10:26:47,81.32,1,4079,1223.7,815.8,636,2025-04-04 10:26:47
28.51,46.85,1.29,2045.5,2025-04-04,10:26:59,81.27,1,4091,1227.3,818.2,637,2025-04-04 10:26:59
28.49,46.8,1.29,2040.5,2025-04-04,10:27:13,81.22,1,4081,1224.3,816.2,638,2025-04-04 10:27:13
28.51,46.85,1.3,2047.5,2025-04-04,10:27:25,81.17,1,4095,1228.5,819.0,639,2025-04-04 10:27:25
28.5,46.87,1.3,2043.5,2025-04-04,10:27:36,81.13,1,4087,1226.1,817.4,640,2025-04-04 10:27:36
28.51,46.84,1.3,2040.0,2025-04-04,10:27:48,81.08,1,4080,1224.0,816.0,641,2025-04-04 10:27:48
28.5,46.87,1.31,2047.5,2025-04-04,10:28:00,81.03,1,4095,1228.5,819.0,642,2025-04-04 10:28:00
28.52,46.94,1.31,2043.0,2025-04-04,10:28:12,80.99,1,4086,1225.8,817.2,643,2025-04-04 10:28:12
28.51,46.85,1.31,2045.5,2025-04-04,10:28:24,80.94,1,4091,1227.3,818.2,644,2025-04-04 10:28:24
28.51,46.81,1.32,2040.0,2025-04-04,10:28:36,80.89,1,4080,1224.0,816.0,645,2025-04-04 10:28:36
28.5,46.85,1.32,2047.0,2025-04-04,10:28:48,80.84,1,4094,1228.2,818.8,646,2025-04-04 10:28:48
28.5,46.85,1.32,2045.5,2025-04-04,10:28:59,80.8,1,4091,1227.3,818.2,647,2025-04-04 10:28:59
28.51,46.81,1.33,2045.0,2025-04-04,10:29:11,80.75,1,4090,1227.0,818.0,648,2025-04-04 10:29:11
28.49,46.81,1.33,2041.0,2025-04-04,10:29:23,80.7,1,4082,1224.6,816.4,649,2025-04-04 10:29:23
28.5,46.82,1.33,2040.0,2025-04-04,10:29:35,80.65,1,4080,1224.0,816.0,650,2025-04-04 10:29:35
28.5,46.72,1.34,2041.0,2025-04-04,10:29:47,80.61,1,4082,1224.6,816.4,651,2025-04-04 10:29:47
28.49,46.73,1.34,2041.5,2025-04-04,10:29:59,80.56,1,4083,1224.9,816.6,652,2025-04-04 10:29:59
28.51,46.8,1.34,2033.5,2025-04-04,10:30:10,80.52,1,4067,1220.1,813.4,653,2025-04-04 10:30:10
28.52,46.77,1.35,2040.5,2025-04-04,10:30:22,80.47,1,4081,1224.3,816.2,654,2025-04-04 10:30:22
28.48,46.78,1.35,2040.5,2025-04-04,10:30:34,80.42,1,4081,1224.3,816.2,655,2025-04-04 10:30:34
28.48,46.84,1.35,2045.0,2025-04-04,10:30:46,80.37,1,4090,1227.0,818.0,656,2025-04-04 10:30:46
28.48,46.85,1.36,2037.5,2025-04-04,10:30:58,80.33,1,4075,1222.5,815.0,657,2025-04-04 10:30:58
28.48,46.74,1.36,2040.0,2025-04-04,10:31:10,80.28,1,4080,1224.0,816.0,658,2025-04-04 10:31:10
28.44,46.71,1.36,2040.5,2025-04-04,10:31:21,80.23,1,4081,1224.3,816.2,659,2025-04-04 10:31:21
28.41,46.76,1.37,2047.5,2025-04-04,10:31:33,80.19,1,4095,1228.5,819.0,660,2025-04-04 10:31:33
28.36,46.72,1.37,2041.5,2025-04-04,10:31:46,80.13,1,4083,1224.9,816.6,661,2025-04-04 10:31:46
28.35,46.78,1.37,2047.5,2025-04-04,10:31:58,80.09,1,4095,1228.5,819.0,662,2025-04-04 10:31:58
28.34,46.87,1.38,2047.0,2025-04-04,10:32:10,80.04,1,4094,1228.2,818.8,663,2025-04-04 10:32:10
28.34,46.87,1.38,2040.0,2025-04-04,10:32:22,79.99,1,4080,1224.0,816.0,664,2025-04-04 10:32:22
28.36,46.88,1.38,2041.0,2025-04-04,10:32:34,79.95,1,4082,1224.6,816.4,665,2025-04-04 10:32:34
28.4,46.88,1.39,2047.0,2025-04-04,10:32:45,79.9,1,4094,1228.2,818.8,666,2025-04-04 10:32:45
28.42,46.85,1.39,2045.0,2025-04-04,10:32:57,79.85,1,4090,1227.0,818.0,667,2025-04-04 10:32:57
28.43,46.79,1.39,2041.5,2025-04-04,10:33:09,79.8,1,4083,1224.9,816.6,668,2025-04-04 10:33:09
28.44,46.83,1.4,2032.5,2025-04-04,10:33:21,79.76,1,4065,1219.5,813.0,669,2025-04-04 10:33:21
28.47,46.77,1.4,2044.5,2025-04-04,10:33:33,79.71,1,4089,1226.7,817.8,670,2025-04-04 10:33:33
28.48,46.79,1.4,2040.0,2025-04-04,10:33:45,79.66,1,4080,1224.0,816.0,671,2025-04-04 10:33:45
28.49,46.73,1.41,2031.0,2025-04-04,10:33:57,79.61,1,4062,1218.6,812.4,672,2025-04-04 10:33:57
28.5,46.69,1.41,2047.5,2025-04-04,10:34:09,79.57,1,4095,1228.5,819.0,673,2025-04-04 10:34:09
28.52,46.7,1.41,2040.5,2025-04-04,10:34:21,79.52,1,4081,1224.3,816.2,674,2025-04-04 10:34:21
28.51,46.68,1.42,2040.5,2025-04-04,10:34:33,79.47,1,4081,1224.3,816.2,675,2025-04-04 10:34:33
28.51,46.67,1.42,2042.5,2025-04-04,10:34:44,79.43,1,4085,1225.5,817.0,676,2025-04-04 10:34:44
28.51,46.62,1.42,2034.5,2025-04-04,10:34:56,79.38,1,4069,1220.7,813.8,677,2025-04-04 10:34:56
28.51,46.54,1.43,2040.5,2025-04-04,10:35:08,79.33,1,4081,1224.3,816.2,678,2025-04-04 10:35:08
28.53,46.55,1.43,2040.0,2025-04-04,10:35:19,79.29,1,4080,1224.0,816.0,679,2025-04-04 10:35:19
28.52,46.55,1.43,2034.5,2025-04-04,10:35:31,79.24,1,4069,1220.7,813.8,680,2025-04-04 10:35:31
28.51,46.59,1.44,2043.0,2025-04-04,10:35:43,79.19,1,4086,1225.8,817.2,681,2025-04-04 10:35:43
28.5,46.59,1.44,2036.5,2025-04-04,10:35:55,79.14,1,4073,1221.9,814.6,682,2025-04-04 10:35:55
28.5,46.58,1.44,2045.5,2025-04-04,10:36:07,79.1,1,4091,1227.3,818.2,683,2025-04-04 10:36:07
28.5,46.63,1.45,2041.5,2025-04-04,10:36:19,79.05,1,4083,1224.9,816.6,684,2025-04-04 10:36:19
28.5,46.63,1.45,2005.5,2025-04-04,10:36:31,79.0,1,4011,1203.3,802.2,685,2025-04-04 10:36:31
28.5,46.6,1.45,2040.0,2025-04-04,10:36:43,78.95,1,4080,1224.0,816.0,686,2025-04-04 10:36:43
28.5,46.62,1.46,2041.5,2025-04-04,10:36:55,78.91,1,4083,1224.9,816.6,687,2025-04-04 10:36:55
28.51,46.56,1.46,2046.0,2025-04-04,10:37:10,78.85,1,4092,1227.6,818.4,688,2025-04-04 10:37:10
28.5,46.54,1.46,2039.5,2025-04-04,10:37:22,78.8,1,4079,1223.7,815.8,689,2025-04-04 10:37:22
28.5,46.52,1.47,2037.5,2025-04-04,10:37:34,78.75,1,4075,1222.5,815.0,690,2025-04-04 10:37:34
28.49,46.51,1.47,2040.0,2025-04-04,10:37:45,78.71,1,4080,1224.0,816.0,691,2025-04-04 10:37:45
28.49,46.55,1.47,2039.5,2025-04-04,10:37:57,78.66,1,4079,1223.7,815.8,692,2025-04-04 10:37:57
28.48,46.58,1.48,2039.0,2025-04-04,10:38:09,78.61,1,4078,1223.4,815.6,693,2025-04-04 10:38:09
28.48,46.54,1.48,2040.0,2025-04-04,10:38:21,78.56,1,4080,1224.0,816.0,694,2025-04-04 10:38:21
28.47,46.53,1.48,2037.5,2025-04-04,10:38:33,78.52,1,4075,1222.5,815.0,695,2025-04-04 10:38:33
28.48,46.54,1.49,2047.5,2025-04-04,10:38:45,78.47,1,4095,1228.5,819.0,696,2025-04-04 10:38:45
28.47,46.63,1.49,2047.5,2025-04-04,10:38:57,78.42,1,4095,1228.5,819.0,697,2025-04-04 10:38:57
