temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,gas_crudo,,,,
25.34,53.5,0.87,2047.5,4/28/2025,13:08:25,77.67,1,4095,,,,
25.37,53.59,0.87,2047.5,4/28/2025,13:08:37,77.59,1,4095,,,,
25.4,53.59,0.88,2047.5,4/28/2025,13:08:49,77.5,1,4095,,,,
25.42,53.55,0.88,2047.5,4/28/2025,13:09:00,77.42,1,4095,,,,
25.42,53.6,0.88,2033.5,4/28/2025,13:09:12,77.34,1,4067,,,,
25.41,53.73,0.89,2047.5,4/28/2025,13:09:24,77.25,1,4095,,,,
25.44,53.8,0.89,2047.5,4/28/2025,13:09:36,77.17,1,4095,,,,
25.47,53.84,0.89,2047.5,4/28/2025,13:09:47,77.09,1,4095,,,,
25.51,53.71,0.9,2047.5,4/28/2025,13:09:59,77,1,4095,,,,
25.54,53.71,0.9,2047.5,4/28/2025,13:10:11,76.92,1,4095,,,,
25.56,53.73,0.9,2035.5,4/28/2025,13:10:23,76.83,1,4071,,,,
25.57,53.88,0.91,2047.5,4/28/2025,13:10:35,76.75,1,4095,,,,
25.53,53.59,0.91,2047.5,4/28/2025,13:10:46,76.67,1,4095,,,,
25.56,54,0.91,2047.5,4/28/2025,13:10:58,76.58,1,4095,,,,
25.59,53.93,0.92,2047.5,4/28/2025,13:11:10,76.5,1,4095,,,,
25.58,53.92,0.92,2047.5,4/28/2025,13:11:21,76.42,1,4095,,,,
25.61,53.88,0.92,2047.5,4/28/2025,13:11:33,76.33,1,4095,,,,
25.63,53.83,0.93,2047.5,4/28/2025,13:11:45,76.25,1,4095,,,,
25.66,53.76,0.93,2047.5,4/28/2025,13:11:59,76.15,1,4095,,,,
25.69,53.75,0.93,2047.5,4/28/2025,13:12:11,76.06,1,4095,,,,
25.71,53.71,0.94,2047.5,4/28/2025,13:12:23,75.98,1,4095,,,,
25.74,53.69,0.94,2047.5,4/28/2025,13:12:35,75.89,1,4095,,,,
25.74,53.69,0.94,2047.5,4/28/2025,13:12:46,75.81,1,4095,,,,
25.71,53.88,0.95,2047.5,4/28/2025,13:12:58,75.73,1,4095,,,,
25.7,53.83,0.95,2038.5,4/28/2025,13:13:10,75.64,1,4077,,,,
25.7,53.88,0.95,2047.5,4/28/2025,13:13:22,75.56,1,4095,,,,
25.74,53.91,0.96,2047.5,4/28/2025,13:13:33,75.48,1,4095,,,,
25.76,53.92,0.96,2047.5,4/28/2025,13:13:45,75.39,1,4095,,,,
25.77,53.89,0.96,2047.5,4/28/2025,13:13:57,75.31,1,4095,,,,
25.78,53.88,0.97,2047.5,4/28/2025,13:14:09,75.22,1,4095,,,,
25.8,53.83,0.97,2047.5,4/28/2025,13:14:20,75.14,1,4095,,,,
25.77,53.78,0.97,2047.5,4/28/2025,13:14:32,75.06,1,4095,,,,
25.81,53.91,0.98,2047.5,4/28/2025,13:14:44,74.97,1,4095,,,,
25.83,53.87,0.98,2047.5,4/28/2025,13:14:56,74.89,1,4095,,,,
25.85,53.8,0.98,2047.5,4/28/2025,13:15:07,74.81,1,4095,,,,
25.85,53.79,0.99,2047.5,4/28/2025,13:15:19,74.72,1,4095,,,,
25.86,53.81,0.99,2047.5,4/28/2025,13:15:31,74.64,1,4095,,,,
25.86,53.8,0.99,2047.5,4/28/2025,13:15:43,74.55,1,4095,,,,
25.86,53.81,1,2047.5,4/28/2025,13:15:54,74.47,1,4095,,,,
25.87,53.79,1,2047.5,4/28/2025,13:16:06,74.39,1,4095,,,,
25.88,53.74,1,2047.5,4/28/2025,13:16:18,74.3,1,4095,,,,
25.89,53.71,1.01,2047.5,4/28/2025,13:16:30,74.22,1,4095,,,,
25.89,53.55,1.01,2027.5,4/28/2025,13:16:42,74.13,1,4055,,,,
25.89,53.8,1.01,2047.5,4/28/2025,13:16:53,74.05,1,4095,,,,
25.89,53.72,1.02,2047.5,4/28/2025,13:17:05,73.97,1,4095,,,,
25.87,53.73,1.02,2047.5,4/28/2025,13:17:17,73.88,1,4095,,,,
25.88,53.73,1.02,2047.5,4/28/2025,13:17:28,73.8,1,4095,,,,
25.87,53.73,1.02,2042.5,4/28/2025,13:17:40,73.72,1,4085,,,,
25.87,53.72,1.03,2047.5,4/28/2025,13:17:52,73.63,1,4095,,,,
25.88,53.75,1.03,2047.5,4/28/2025,13:18:03,73.55,1,4095,,,,
25.88,53.7,1.03,2047.5,4/28/2025,13:18:15,73.47,1,4095,,,,
25.88,53.71,1.04,2047.5,4/28/2025,13:18:27,73.38,1,4095,,,,
25.92,53.71,1.04,2047.5,4/28/2025,13:18:39,73.3,1,4095,,,,
25.92,53.68,1.04,2047.5,4/28/2025,13:18:51,73.21,1,4095,,,,
25.93,53.7,1.05,2047.5,4/28/2025,13:19:02,73.13,1,4095,,,,
25.93,53.75,1.05,2044.5,4/28/2025,13:19:14,73.05,1,4089,,,,
25.94,53.73,1.05,2040,4/28/2025,13:19:26,72.96,1,4080,,,,
25.95,53.79,1.06,2026.5,4/28/2025,13:19:38,72.88,1,4053,,,,
25.96,53.82,1.06,2018,4/28/2025,13:19:49,72.8,1,4036,,,,
25.96,53.8,1.06,2021.5,4/28/2025,13:20:01,72.71,1,4043,,,,
25.95,53.85,1.07,2015,4/28/2025,13:20:13,72.63,1,4030,,,,
25.95,53.86,1.07,2030.5,4/28/2025,13:20:24,72.55,1,4061,,,,
25.96,53.86,1.07,2037.5,4/28/2025,13:20:36,72.46,1,4075,,,,
25.96,53.92,1.08,2024.5,4/28/2025,13:20:50,72.36,1,4049,,,,
25.96,53.93,1.08,2034,4/28/2025,13:21:02,72.28,1,4068,,,,
26,53.94,1.09,2040,4/28/2025,13:21:22,72.14,1,4080,,,,
26.01,53.94,1.09,2041.5,4/28/2025,13:21:34,72.05,1,4083,,,,
25.99,53.88,1.09,2040,4/28/2025,13:21:46,71.97,1,4080,,,,
25.99,53.89,1.1,2044.5,4/28/2025,13:21:58,71.88,1,4089,,,,
26,53.9,1.1,2040,4/28/2025,13:22:10,71.79,1,4080,,,,
25.99,53.83,1.1,2043.5,4/28/2025,13:22:21,71.72,1,4087,,,,
25.99,53.81,1.11,2045.5,4/28/2025,13:22:33,71.63,1,4091,,,,
25.99,53.81,1.11,2047.5,4/28/2025,13:22:45,71.55,1,4095,,,,
26,53.83,1.11,2047.5,4/28/2025,13:22:57,71.46,1,4095,,,,
25.99,53.84,1.12,2047.5,4/28/2025,13:23:08,71.38,1,4095,,,,
26.01,53.85,1.12,2047.5,4/28/2025,13:23:20,71.3,1,4095,,,,
26,53.92,1.12,2047.5,4/28/2025,13:23:32,71.21,1,4095,,,,
26.01,53.94,1.13,2047.5,4/28/2025,13:23:43,71.13,1,4095,,,,
26.02,53.93,1.13,2047.5,4/28/2025,13:23:55,71.05,1,4095,,,,
26.01,53.98,1.13,2047.5,4/28/2025,13:24:12,70.93,1,4095,,,,
26.02,53.92,1.14,2047.5,4/28/2025,13:24:24,70.84,1,4095,,,,
26.04,53.95,1.14,2047.5,4/28/2025,13:24:36,70.75,1,4095,,,,
26.02,53.98,1.14,2047.5,4/28/2025,13:24:47,70.68,1,4095,,,,
26.03,53.96,1.15,2047.5,4/28/2025,13:24:59,70.59,1,4095,,,,
26.04,53.87,1.15,2047.5,4/28/2025,13:25:10,70.51,1,4095,,,,
26.05,53.85,1.15,2047.5,4/28/2025,13:25:22,70.43,1,4095,,,,
26.03,53.85,1.16,2047.5,4/28/2025,13:25:34,70.34,1,4095,,,,
26.03,53.89,1.16,2047.5,4/28/2025,13:25:45,70.26,1,4095,,,,
26.04,53.9,1.16,2047.5,4/28/2025,13:25:57,70.18,1,4095,,,,
26.04,53.88,1.17,2047.5,4/28/2025,13:26:09,70.09,1,4095,,,,
26.03,53.83,1.17,2047.5,4/28/2025,13:26:21,70.01,1,4095,,,,
26.04,53.75,1.17,2047.5,4/28/2025,13:26:33,69.92,1,4095,,,,
26.04,53.66,1.18,2047.5,4/28/2025,13:26:44,69.84,1,4095,,,,
26.02,53.72,1.18,2047.5,4/28/2025,13:26:56,69.76,1,4095,,,,
26.04,53.67,1.18,2047.5,4/28/2025,13:27:08,69.67,1,4095,,,,
26.06,53.72,1.19,2047.5,4/28/2025,13:27:20,69.59,1,4095,,,,
26.04,53.67,1.19,2047.5,4/28/2025,13:27:32,69.5,1,4095,,,,
26.05,53.58,1.19,2047.5,4/28/2025,13:27:44,69.42,1,4095,,,,
26.06,53.48,1.2,2047.5,4/28/2025,13:27:56,69.33,1,4095,,,,
26.05,53.55,1.2,2047.5,4/28/2025,13:28:08,69.25,1,4095,,,,
26.05,53.44,1.2,2047.5,4/28/2025,13:28:19,69.17,1,4095,,,,
26.07,53.39,1.21,2047.5,4/28/2025,13:28:31,69.08,1,4095,,,,
26.05,53.46,1.21,2047.5,4/28/2025,13:28:57,68.9,1,4095,,,,
26.06,53.36,1.22,2047.5,4/28/2025,13:29:11,68.8,1,4095,,,,
26.07,53.18,1.23,2047.5,4/28/2025,13:30:07,68.4,1,4095,,,,
26.07,53.12,1.24,2047.5,4/28/2025,13:30:19,68.31,1,4095,,,,
26.08,52.88,1.24,2047.5,4/28/2025,13:30:30,68.23,1,4095,,,,
26.06,52.93,1.24,2047.5,4/28/2025,13:30:43,68.14,1,4095,,,,
26.06,52.91,1.25,2047.5,4/28/2025,13:30:57,68.04,1,4095,,,,
26.05,52.97,1.25,2047.5,4/28/2025,13:31:09,67.96,1,4095,,,,
26.07,53.02,1.25,2047.5,4/28/2025,13:31:25,67.84,1,4095,,,,
26.06,52.96,1.26,2047.5,4/28/2025,13:31:37,67.76,1,4095,,,,
26.06,52.88,1.26,2047.5,4/28/2025,13:31:48,67.68,1,4095,,,,
26.07,52.89,1.27,2047.5,4/28/2025,13:32:10,67.52,1,4095,,,,
26.07,52.9,1.27,2047.5,4/28/2025,13:32:22,67.44,1,4095,,,,
26.07,53.07,1.27,2047.5,4/28/2025,13:32:33,67.36,1,4095,,,,
26.08,52.99,1.28,2047.5,4/28/2025,13:32:45,67.27,1,4095,,,,
26.08,52.81,1.28,2047.5,4/28/2025,13:32:59,67.17,1,4095,,,,
26.1,52.77,1.28,2047.5,4/28/2025,13:33:11,67.09,1,4095,,,,
26.08,52.77,1.29,2047.5,4/28/2025,13:33:23,67,1,4095,,,,
26.11,52.56,1.29,2047.5,4/28/2025,13:33:35,66.92,1,4095,,,,
26.08,52.8,1.29,2047.5,4/28/2025,13:33:51,66.8,1,4095,,,,
26.09,52.69,1.3,2047.5,4/28/2025,13:34:03,66.72,1,4095,,,,
26.09,52.47,1.3,2047.5,4/28/2025,13:34:15,66.63,1,4095,,,,
26.1,52.54,1.3,2047.5,4/28/2025,13:34:26,66.55,1,4095,,,,
26.09,52.59,1.31,2047.5,4/28/2025,13:34:38,66.47,1,4095,,,,
26.11,52.55,1.31,2047.5,4/28/2025,13:34:50,66.38,1,4095,,,,
26.11,52.58,1.31,2047.5,4/28/2025,13:35:01,66.3,1,4095,,,,
26.1,52.58,1.32,2047.5,4/28/2025,13:35:13,66.22,1,4095,,,,
26.11,52.5,1.32,2037,4/28/2025,13:35:24,66.14,1,4074,,,,
26.11,52.58,1.32,2047.5,4/28/2025,13:35:36,66.05,1,4095,,,,
26.11,52.61,1.33,2047.5,4/28/2025,13:35:48,65.97,1,4095,,,,
26.12,52.6,1.33,2047.5,4/28/2025,13:36:00,65.88,1,4095,,,,
26.1,52.59,1.33,2047.5,4/28/2025,13:36:11,65.8,1,4095,,,,
26.1,52.43,1.34,2047.5,4/28/2025,13:36:24,65.71,1,4095,,,,
26.1,52.63,1.34,2047.5,4/28/2025,13:36:35,65.63,1,4095,,,,
26.11,52.47,1.34,2047.5,4/28/2025,13:36:47,65.55,1,4095,,,,
26.12,52.5,1.35,2047.5,4/28/2025,13:37:05,65.42,1,4095,,,,
26.1,52.45,1.35,2047.5,4/28/2025,13:37:17,65.33,1,4095,,,,
26.09,52.49,1.36,2047.5,4/28/2025,13:37:28,65.26,1,4095,,,,
26.09,52.56,1.36,2047.5,4/28/2025,13:37:40,65.17,1,4095,,,,
26.11,52.49,1.36,2047.5,4/28/2025,13:37:51,65.09,1,4095,,,,
26.12,52.54,1.36,2047.5,4/28/2025,13:38:03,65.01,1,4095,,,,
26.11,52.63,1.37,2047.5,4/28/2025,13:38:18,64.9,1,4095,,,,
26.1,52.65,1.37,2047.5,4/28/2025,13:38:30,64.81,1,4095,,,,
26.12,52.6,1.38,2047.5,4/28/2025,13:38:41,64.74,1,4095,,,,
26.11,52.67,1.38,2047.5,4/28/2025,13:38:53,64.65,1,4095,,,,
26.1,52.65,1.38,2047.5,4/28/2025,13:39:04,64.57,1,4095,,,,
26.1,52.64,1.38,2047.5,4/28/2025,13:39:16,64.49,1,4095,,,,
26.11,52.73,1.39,2047.5,4/28/2025,13:39:32,64.37,1,4095,,,,
26.11,52.66,1.39,2047.5,4/28/2025,13:39:44,64.29,1,4095,,,,
26.11,52.43,1.4,2047.5,4/28/2025,13:39:55,64.21,1,4095,,,,
26.11,52.62,1.4,2047.5,4/28/2025,13:40:07,64.12,1,4095,,,,
26.1,52.6,1.4,2047.5,4/28/2025,13:40:23,64.01,1,4095,,,,
26.11,52.44,1.41,2040.5,4/28/2025,13:40:44,63.86,1,4081,,,,
26.1,52.53,1.43,2025.5,4/28/2025,13:41:50,63.39,1,4051,,,,
26.09,52.63,1.46,2034.5,4/28/2025,13:43:29,62.69,1,4069,,,,
26.06,52.73,1.46,2039.5,4/28/2025,13:43:41,62.6,1,4079,,,,
26.07,52.47,1.46,2047.5,4/28/2025,13:43:53,62.51,1,4095,,,,
26.07,52.48,1.46,2047.5,4/28/2025,13:44:04,62.44,1,4095,,,,
26.05,52.51,1.47,2041.5,4/28/2025,13:44:16,62.35,1,4083,,,,
26.07,52.49,1.47,2040.5,4/28/2025,13:44:28,62.26,1,4081,,,,
26.07,52.35,1.48,2047.5,4/28/2025,13:44:40,62.18,1,4095,,,,
26.07,52.51,1.48,2040.5,4/28/2025,13:44:52,62.09,1,4081,,,,
26.07,52.47,1.48,2047.5,4/28/2025,13:45:03,62.02,1,4095,,,,
26.06,52.44,1.48,2047.5,4/28/2025,13:45:15,61.93,1,4095,,,,
26.06,52.58,1.49,2047.5,4/28/2025,13:45:30,61.82,1,4095,,,,
26.04,52.6,1.49,2047.5,4/28/2025,13:45:41,61.75,1,4095,,,,
26.02,52.7,1.5,2043,4/28/2025,13:45:56,61.64,1,4086,,,,
26.03,52.75,1.5,2047.5,4/28/2025,13:46:07,61.56,1,4095,,,,
26.01,52.69,1.5,2047.5,4/28/2025,13:46:22,61.45,1,4095,,,,
26.01,52.7,1.51,2047.5,4/28/2025,13:46:33,61.37,1,4095,,,,
26.02,52.71,1.51,2047.5,4/28/2025,13:46:46,61.28,1,4095,,,,
26.01,52.46,1.51,2047.5,4/28/2025,13:46:58,61.2,1,4095,,,,
26,52.33,1.52,2047.5,4/28/2025,13:47:11,61.1,1,4095,,,,
26,52.11,1.52,2041.5,4/28/2025,13:47:23,61.02,1,4083,,,,
26,52.16,1.52,2043,4/28/2025,13:47:37,60.92,1,4086,,,,
26,52.33,1.53,2047.5,4/28/2025,13:47:49,60.83,1,4095,,,,
26.01,52.52,1.53,2043.5,4/28/2025,13:48:00,60.75,1,4087,,,,
25.98,52.5,1.53,2047.5,4/28/2025,13:48:12,60.67,1,4095,,,,
25.97,52.47,1.54,2040,4/28/2025,13:48:33,60.52,1,4080,,,,
25.98,52.64,1.54,2046.5,4/28/2025,13:48:46,60.43,1,4093,,,,
25.98,52.56,1.55,2040,4/28/2025,13:49:05,60.29,1,4080,,,,
25.98,52.42,1.55,2041.5,4/28/2025,13:49:16,60.21,1,4083,,,,
25.97,52.57,1.56,2043.5,4/28/2025,13:49:39,60.05,1,4087,,,,
25.99,52.6,1.56,2040.5,4/28/2025,13:49:54,59.94,1,4081,,,,
25.99,52.61,1.57,2040.5,4/28/2025,13:50:06,59.86,1,4081,,,,
25.99,52.56,1.57,2040,4/28/2025,13:50:17,59.78,1,4080,,,,
25.99,52.52,1.57,2037.5,4/28/2025,13:50:32,59.67,1,4075,,,,
25.98,52.36,1.58,2042.5,4/28/2025,13:50:43,59.59,1,4085,,,,
26,52.4,1.58,2039,4/28/2025,13:50:59,59.48,1,4078,,,,
25.99,52.52,1.58,2033.5,4/28/2025,13:51:10,59.4,1,4067,,,,
25.99,52.47,1.59,2037,4/28/2025,13:51:22,59.32,1,4074,,,,
25.99,52.57,1.59,2035.5,4/28/2025,13:51:34,59.23,1,4071,,,,
25.98,52.48,1.59,2031,4/28/2025,13:51:45,59.15,1,4062,,,,
25.98,52.63,1.6,2047.5,4/28/2025,13:51:58,59.06,1,4095,,,,
25.98,52.5,1.6,2035.5,4/28/2025,13:52:09,58.98,1,4071,,,,
25.99,52.45,1.6,2041.5,4/28/2025,13:52:21,58.9,1,4083,,,,
25.98,52.49,1.61,2033.5,4/28/2025,13:52:33,58.81,1,4067,,,,
25.98,52.25,1.61,2045,4/28/2025,13:52:44,58.73,1,4090,,,,
25.98,52.34,1.61,2034.5,4/28/2025,13:52:56,58.65,1,4069,,,,
25.97,52.35,1.62,2029.5,4/28/2025,13:53:07,58.57,1,4059,,,,
25.98,52.52,1.62,2029.5,4/28/2025,13:53:19,58.48,1,4059,,,,
25.97,52.51,1.62,2027,4/28/2025,13:53:31,58.4,1,4054,,,,
25.97,52.41,1.63,2030.5,4/28/2025,13:53:43,58.31,1,4061,,,,
25.97,52.23,1.63,2040,4/28/2025,13:53:54,58.23,1,4080,,,,
25.95,52.45,1.63,1997.5,4/28/2025,13:54:06,58.15,1,3995,,,,
25.97,52.47,1.64,2047.5,4/28/2025,13:54:18,58.06,1,4095,,,,
25.94,52.23,1.64,2025.5,4/28/2025,13:54:29,57.98,1,4051,,,,
25.95,52.23,1.64,2043,4/28/2025,13:54:41,57.9,1,4086,,,,
25.95,52.26,1.65,2023,4/28/2025,13:54:53,57.81,1,4046,,,,
25.95,52.31,1.65,2030.5,4/28/2025,13:55:05,57.73,1,4061,,,,
25.96,52.35,1.65,2047.5,4/28/2025,13:55:16,57.65,1,4095,,,,
25.95,52.6,1.66,2021.5,4/28/2025,13:55:28,57.56,1,4043,,,,
25.93,52.5,1.66,2019.5,4/28/2025,13:55:40,57.48,1,4039,,,,
25.93,52.28,1.66,2021,4/28/2025,13:55:51,57.4,1,4042,,,,
25.93,51.92,1.67,2030,4/28/2025,13:56:07,57.29,1,4060,,,,
25.93,52.25,1.67,2011.5,4/28/2025,13:56:18,57.21,1,4023,,,,
25.95,52.51,1.67,2014,4/28/2025,13:56:30,57.12,1,4028,,,,
25.93,52.49,1.68,2015.5,4/28/2025,13:56:42,57.04,1,4031,,,,
25.92,52.52,1.68,2016.5,4/28/2025,13:56:54,56.95,1,4033,,,,
25.91,52.5,1.68,2008,4/28/2025,13:57:06,56.87,1,4016,,,,
25.92,52.26,1.69,2008,4/28/2025,13:57:20,56.77,1,4016,,,,
25.93,52.28,1.69,2008.5,4/28/2025,13:57:32,56.68,1,4017,,,,
25.92,52.22,1.69,2004.5,4/28/2025,13:57:43,56.6,1,4009,,,,
25.9,52.05,1.7,1998,4/28/2025,13:57:57,56.5,1,3996,,,,
25.89,52.09,1.7,1992.5,4/28/2025,13:58:08,56.42,1,3985,,,,
25.89,52.21,1.7,1995.5,4/28/2025,13:58:24,56.31,1,3991,,,,
25.88,52,1.71,1995.5,4/28/2025,13:58:36,56.23,1,3991,,,,
25.88,52.14,1.71,1991,4/28/2025,13:58:48,56.14,1,3982,,,,
25.87,52.37,1.71,1985.5,4/28/2025,13:58:59,56.06,1,3971,,,,
25.88,52.4,1.72,1979.5,4/28/2025,13:59:13,55.96,1,3959,,,,
25.87,52.49,1.72,1963.5,4/28/2025,13:59:25,55.88,1,3927,,,,
25.86,52.45,1.72,1986.5,4/28/2025,13:59:36,55.8,1,3973,,,,
25.87,52.28,1.73,1984.5,4/28/2025,13:59:48,55.71,1,3969,,,,
25.82,50.72,1.73,1983.5,4/28/2025,14:00:03,55.61,1,3967,,,,
25.81,52.06,1.74,1979.5,4/28/2025,14:00:23,55.46,1,3959,,,,
25.79,51.78,1.74,1971.5,4/28/2025,14:00:41,55.33,1,3943,,,,
25.79,52.03,1.75,1975,4/28/2025,14:00:53,55.25,1,3950,,,,
25.78,52.19,1.75,1983.5,4/28/2025,14:01:05,55.16,1,3967,,,,
25.78,52.23,1.75,1944.5,4/28/2025,14:01:17,55.08,1,3889,,,,
25.77,52.42,1.76,1989.5,4/28/2025,14:01:28,55,1,3979,,,,
25.76,51.79,1.76,1943.5,4/28/2025,14:01:40,54.91,1,3887,,,,
25.59,50.8,1.76,1944.5,4/28/2025,14:01:52,54.83,1,3889,,,,
25.6,51.81,1.77,1963,4/28/2025,14:02:08,54.72,1,3926,,,,
25.58,51.26,1.77,1931.5,4/28/2025,14:02:20,54.63,1,3863,,,,
25.59,52.25,1.77,1958.5,4/28/2025,14:02:32,54.54,1,3917,,,,
25.59,52.39,1.78,1942,4/28/2025,14:02:44,54.46,1,3884,,,,
25.59,52.31,1.78,1937,4/28/2025,14:02:56,54.37,1,3874,,,,
25.6,52.15,1.78,1924.5,4/28/2025,14:03:10,54.27,1,3849,,,,
25.61,52.21,1.79,1921,4/28/2025,14:03:22,54.19,1,3842,,,,
25.63,52.23,1.79,1921,4/28/2025,14:03:33,54.11,1,3842,,,,
25.63,52.34,1.79,1923,4/28/2025,14:03:45,54.02,1,3846,,,,
25.64,52.44,1.8,1914.5,4/28/2025,14:03:57,53.94,1,3829,,,,
25.61,52.43,1.8,1909.5,4/28/2025,14:04:16,53.8,1,3819,,,,
25.59,52.32,1.8,1903.5,4/28/2025,14:04:28,53.72,1,3807,,,,
25.57,52.63,1.81,1907,4/28/2025,14:04:43,53.61,1,3814,,,,
25.59,52.5,1.81,1892.5,4/28/2025,14:04:55,53.53,1,3785,,,,
22.91,62.47,2.84,2047.5,4/28/2025,15:06:17,99.76,1,4095,,,,
22.95,62.54,2.84,1994.5,4/28/2025,15:06:28,99.69,1,3989,,,,
23.02,62.62,2.84,1985,4/28/2025,15:06:40,99.6,1,3970,,,,
23.09,62.6,2.84,1992.5,4/28/2025,15:06:51,99.52,1,3985,,,,
23.57,63.06,2.85,2015.5,4/28/2025,15:07:03,99.44,1,4031,,,,
23.97,64.38,2.85,2024,4/28/2025,15:07:15,99.35,1,4048,,,,
24.43,61.8,2.85,2047.5,4/28/2025,15:07:26,99.27,1,4095,,,,
24.45,60.64,2.86,2047.5,4/28/2025,15:07:38,99.19,1,4095,,,,
24.41,60.34,2.86,2047.5,4/28/2025,15:07:50,99.1,1,4095,,,,
24.61,60.81,2.86,2045.5,4/28/2025,15:08:02,99.02,1,4091,,,,
24.64,63.47,2.87,2047.5,4/28/2025,15:08:13,98.94,1,4095,,,,
25.47,64.94,2.87,2046.5,4/28/2025,15:08:25,98.85,1,4093,,,,
25.77,59.52,2.87,2047.5,4/28/2025,15:08:36,98.77,1,4095,,,,
25.72,58.3,2.88,2047.5,4/28/2025,15:08:48,98.69,1,4095,,,,
25.69,57.86,2.88,2047.5,4/28/2025,15:09:00,98.6,1,4095,,,,
25.7,62.81,2.88,1995.5,4/28/2025,15:09:11,98.53,1,3991,,,,
25.64,58.43,2.89,2020.5,4/28/2025,15:09:23,98.44,1,4041,,,,
25.66,58.45,2.89,2010,4/28/2025,15:09:35,98.35,1,4020,,,,
25.87,58.29,2.89,2005.5,4/28/2025,15:09:47,98.27,1,4011,,,,
26.39,64.71,2.9,2047.5,4/28/2025,15:09:59,98.18,1,4095,,,,
26.83,61.93,2.9,2015.5,4/28/2025,15:10:10,98.11,1,4031,,,,
27.4,58.82,2.9,1976,4/28/2025,15:10:22,98.02,1,3952,,,,
28.06,58.61,2.91,1985.5,4/28/2025,15:10:34,97.93,1,3971,,,,
28.39,55.91,2.91,1995.5,4/28/2025,15:10:45,97.86,1,3991,,,,
28.51,54.22,2.91,1975,4/28/2025,15:10:57,97.77,1,3950,,,,
28.58,53.53,2.92,1976,4/28/2025,15:11:09,97.69,1,3952,,,,
28.61,52.95,2.92,1976,4/28/2025,15:11:21,97.6,1,3952,,,,
28.64,52.6,2.92,1999,4/28/2025,15:11:33,97.51,1,3998,,,,
28.64,52.36,2.93,2035,4/28/2025,15:11:45,97.43,1,4070,,,,
28.64,52.22,2.93,2035,4/28/2025,15:11:56,97.35,1,4070,,,,
28.63,52.01,2.93,2031,4/28/2025,15:12:08,97.26,1,4062,,,,
28.63,51.89,2.94,2033.5,4/28/2025,15:12:20,97.18,1,4067,,,,
28.65,51.74,2.94,2040,4/28/2025,15:12:31,97.1,1,4080,,,,
28.66,51.66,2.94,2040,4/28/2025,15:12:43,97.02,1,4080,,,,
28.69,51.56,2.95,2038,4/28/2025,15:12:55,96.93,1,4076,,,,
28.68,51.48,2.95,2040.5,4/28/2025,15:13:06,96.85,1,4081,,,,
28.71,51.35,2.95,2045,4/28/2025,15:13:18,96.77,1,4090,,,,
28.72,51.26,2.96,2044,4/28/2025,15:13:29,96.69,1,4088,,,,
28.75,51.11,2.96,2047.5,4/28/2025,15:13:41,96.6,1,4095,,,,
28.8,50.99,2.96,2047.5,4/28/2025,15:13:53,96.52,1,4095,,,,
28.81,50.93,2.96,2045.5,4/28/2025,15:14:04,96.44,1,4091,,,,
28.85,50.84,2.97,2047.5,4/28/2025,15:14:16,96.35,1,4095,,,,
28.85,50.75,2.97,2047.5,4/28/2025,15:14:28,96.27,1,4095,,,,
28.91,50.68,2.97,2042.5,4/28/2025,15:14:39,96.19,1,4085,,,,
28.92,50.56,2.98,2047,4/28/2025,15:14:51,96.1,1,4094,,,,
28.95,50.5,2.98,2047.5,4/28/2025,15:15:03,96.02,1,4095,,,,
28.99,50.41,2.98,2047.5,4/28/2025,15:15:15,95.93,1,4095,,,,
28.99,50.35,2.99,2047.5,4/28/2025,15:15:26,95.85,1,4095,,,,
29.02,50.22,2.99,2043,4/28/2025,15:15:38,95.77,1,4086,,,,
29.05,50.2,2.99,2045.5,4/28/2025,15:15:49,95.69,1,4091,,,,
29.07,50.1,3,2040.5,4/28/2025,15:16:02,95.6,1,4081,,,,
29.1,50,3,2035.5,4/28/2025,15:16:13,95.52,1,4071,,,,
29.14,49.88,3,2045.5,4/28/2025,15:16:25,95.43,1,4091,,,,
29.16,49.9,3.01,2034,4/28/2025,15:16:37,95.35,1,4068,,,,
29.18,49.79,3.01,2036.5,4/28/2025,15:16:48,95.27,1,4073,,,,
29.2,49.72,3.01,2039.5,4/28/2025,15:17:00,95.19,1,4079,,,,
29.22,49.63,3.02,2039,4/28/2025,15:17:11,95.11,1,4078,,,,
29.26,49.57,3.02,2039.5,4/28/2025,15:17:23,95.02,1,4079,,,,
29.27,49.49,3.02,2037.5,4/28/2025,15:17:35,94.94,1,4075,,,,
29.28,49.43,3.03,2033.5,4/28/2025,15:17:46,94.86,1,4067,,,,
29.29,49.4,3.03,2044.5,4/28/2025,15:17:58,94.77,1,4089,,,,
29.3,49.41,3.03,2019,4/28/2025,15:18:10,94.69,1,4038,,,,
29.33,49.34,3.04,2003.5,4/28/2025,15:18:21,94.61,1,4007,,,,
29.34,49.31,3.04,2029.5,4/28/2025,15:18:33,94.52,1,4059,,,,
29.36,49.23,3.04,2024,4/28/2025,15:18:45,94.44,1,4048,,,,
29.38,49.17,3.05,2027,4/28/2025,15:18:57,94.35,1,4054,,,,
29.39,49.09,3.05,2021,4/28/2025,15:19:08,94.27,1,4042,,,,
29.4,49.05,3.05,2023.5,4/28/2025,15:19:20,94.19,1,4047,,,,
29.42,49.06,3.06,2008.5,4/28/2025,15:19:32,94.1,1,4017,,,,
