temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,ID,horas_operacion,ciclo_operacion,fecha_ultima_calibracion,hora_ultima_calibracion
28.3,47.44,0.85,2031.5,4/4/2025,10:00:28,87.6,1,504,0.85,1,4/4/2025,9:09:35
28.31,47.42,0.85,2033.5,4/4/2025,10:00:39,87.55,1,505,0.85,1,4/4/2025,9:09:35
28.33,47.38,0.85,2032.5,4/4/2025,10:00:51,87.51,1,506,0.85,1,4/4/2025,9:09:35
28.32,47.33,0.86,2032.5,4/4/2025,10:01:03,87.46,1,507,0.86,1,4/4/2025,9:09:35
28.34,47.33,0.86,2037,4/4/2025,10:01:15,87.41,1,508,0.86,1,4/4/2025,9:09:35
28.34,47.33,0.86,2038.5,4/4/2025,10:01:27,87.37,1,509,0.86,1,4/4/2025,9:09:35
28.31,47.37,0.87,2038.5,4/4/2025,10:01:39,87.32,1,510,0.87,1,4/4/2025,9:09:35
28.32,47.35,0.87,2033.5,4/4/2025,10:01:51,87.27,1,511,0.87,1,4/4/2025,9:09:35
28.33,47.47,0.87,2039,4/4/2025,10:02:02,87.22,1,512,0.87,1,4/4/2025,9:09:35
28.33,47.49,0.88,2040.5,4/4/2025,10:02:14,87.18,1,513,0.88,1,4/4/2025,9:09:35
28.33,47.45,0.88,2034.5,4/4/2025,10:02:26,87.13,1,514,0.88,1,4/4/2025,9:09:35
28.33,47.41,0.88,2047.5,4/4/2025,10:02:38,87.08,1,515,0.88,1,4/4/2025,9:09:35
28.35,47.36,0.89,2039,4/4/2025,10:02:50,87.04,1,516,0.89,1,4/4/2025,9:09:35
28.33,47.41,0.89,2039.5,4/4/2025,10:03:01,86.99,1,517,0.89,1,4/4/2025,9:09:35
28.33,47.44,0.89,2033,4/4/2025,10:03:13,86.94,1,518,0.89,1,4/4/2025,9:09:35
28.34,47.44,0.9,2037.5,4/4/2025,10:03:25,86.9,1,519,0.9,1,4/4/2025,9:09:35
28.34,47.42,0.9,2035,4/4/2025,10:03:37,86.85,1,520,0.9,1,4/4/2025,9:09:35
28.34,47.37,0.9,2035.5,4/4/2025,10:03:49,86.8,1,521,0.9,1,4/4/2025,9:09:35
28.33,47.32,0.91,2038,4/4/2025,10:04:00,86.76,1,522,0.91,1,4/4/2025,9:09:35
28.34,47.33,0.91,2035.5,4/4/2025,10:04:12,86.71,1,523,0.91,1,4/4/2025,9:09:35
28.34,47.35,0.91,2032.5,4/4/2025,10:04:24,86.66,1,524,0.91,1,4/4/2025,9:09:35
28.36,47.32,0.92,2034.5,4/4/2025,10:04:36,86.61,1,525,0.92,1,4/4/2025,9:09:35
28.34,47.3,0.92,2037.5,4/4/2025,10:04:48,86.57,1,526,0.92,1,4/4/2025,9:09:35
28.35,47.26,0.92,2036.5,4/4/2025,10:05:00,86.52,1,527,0.92,1,4/4/2025,9:09:35
28.35,47.28,0.93,2037.5,4/4/2025,10:05:11,86.47,1,528,0.93,1,4/4/2025,9:09:35
28.31,47.24,0.93,2033,4/4/2025,10:05:23,86.43,1,529,0.93,1,4/4/2025,9:09:35
28.29,47.24,0.93,2030.5,4/4/2025,10:05:35,86.38,1,530,0.93,1,4/4/2025,9:09:35
28.26,47.25,0.94,2039.5,4/4/2025,10:05:47,86.33,1,531,0.94,1,4/4/2025,9:09:35
28.26,47.29,0.94,2037,4/4/2025,10:05:59,86.29,1,532,0.94,1,4/4/2025,9:09:35
28.28,47.35,0.94,2036.5,4/4/2025,10:06:10,86.24,1,533,0.94,1,4/4/2025,9:09:35
28.3,47.29,0.95,2040,4/4/2025,10:06:22,86.19,1,534,0.95,1,4/4/2025,9:09:35
28.31,47.22,0.95,2032,4/4/2025,10:06:34,86.14,1,535,0.95,1,4/4/2025,9:09:35
28.32,47.22,0.95,2035,4/4/2025,10:06:46,86.1,1,536,0.95,1,4/4/2025,9:09:35
28.31,47.27,0.96,2031.5,4/4/2025,10:06:58,86.05,1,537,0.96,1,4/4/2025,9:09:35
28.32,47.2,0.96,2034.5,4/4/2025,10:07:10,86,1,538,0.96,1,4/4/2025,9:09:35
28.34,47.15,0.96,2040.5,4/4/2025,10:07:22,85.96,1,539,0.96,1,4/4/2025,9:09:35
28.33,47.07,0.97,2045,4/4/2025,10:07:33,85.91,1,540,0.97,1,4/4/2025,9:09:35
28.34,47.08,0.97,2041,4/4/2025,10:07:45,85.86,1,541,0.97,1,4/4/2025,9:09:35
28.34,47.09,0.97,2041.5,4/4/2025,10:07:57,85.81,1,542,0.97,1,4/4/2025,9:09:35
28.35,47.06,0.98,2035,4/4/2025,10:08:09,85.77,1,543,0.98,1,4/4/2025,9:09:35
28.33,47.1,0.98,2035.5,4/4/2025,10:08:20,85.72,1,544,0.98,1,4/4/2025,9:09:35
28.32,47.09,0.98,2047,4/4/2025,10:08:32,85.67,1,545,0.98,1,4/4/2025,9:09:35
28.33,47.05,0.99,2042.5,4/4/2025,10:08:44,85.63,1,546,0.99,1,4/4/2025,9:09:35
28.35,47.1,0.99,2037,4/4/2025,10:08:56,85.58,1,547,0.99,1,4/4/2025,9:09:35
28.34,47.1,0.99,2037,4/4/2025,10:09:07,85.53,1,548,0.99,1,4/4/2025,9:09:35
28.35,47.13,1,2037,4/4/2025,10:09:19,85.49,1,549,1,1,4/4/2025,9:09:35
28.33,47.18,1,2041.5,4/4/2025,10:09:31,85.44,1,550,1,1,4/4/2025,9:09:35
28.3,47.21,1,2041,4/4/2025,10:09:43,85.39,1,551,1,1,4/4/2025,9:09:35
28.29,47.23,1.01,2033.5,4/4/2025,10:09:55,85.34,1,552,1.01,1,4/4/2025,9:09:35
28.22,47.2,1.01,2039.5,4/4/2025,10:10:07,85.3,1,553,1.01,1,4/4/2025,9:09:35
28.11,47.22,1.01,2039,4/4/2025,10:10:19,85.25,1,554,1.01,1,4/4/2025,9:09:35
28.05,47.35,1.02,2038.5,4/4/2025,10:10:30,85.21,1,555,1.02,1,4/4/2025,9:09:35
28.09,47.44,1.02,2043.5,4/4/2025,10:10:42,85.16,1,556,1.02,1,4/4/2025,9:09:35
28.12,47.46,1.02,2041.5,4/4/2025,10:10:54,85.11,1,557,1.02,1,4/4/2025,9:09:35
28.15,47.41,1.03,2036.5,4/4/2025,10:11:06,85.06,1,558,1.03,1,4/4/2025,9:09:35
28.21,47.39,1.03,2026.5,4/4/2025,10:11:18,85.02,1,559,1.03,1,4/4/2025,9:09:35
28.2,47.27,1.03,2040,4/4/2025,10:11:30,84.97,1,560,1.03,1,4/4/2025,9:09:35
28.19,47.3,1.03,2040,4/4/2025,10:11:41,84.92,1,561,1.03,1,4/4/2025,9:09:35
28.2,47.26,1.04,2037,4/4/2025,10:11:53,84.88,1,562,1.04,1,4/4/2025,9:09:35
28.2,47.26,1.04,2043.5,4/4/2025,10:12:05,84.83,1,563,1.04,1,4/4/2025,9:09:35
28.24,47.25,1.04,2040,4/4/2025,10:12:17,84.78,1,564,1.04,1,4/4/2025,9:09:35
28.23,47.28,1.05,2037.5,4/4/2025,10:12:28,84.74,1,565,1.05,1,4/4/2025,9:09:35
28.23,47.28,1.05,2038.5,4/4/2025,10:12:40,84.69,1,566,1.05,1,4/4/2025,9:09:35
28.22,47.21,1.05,2039.5,4/4/2025,10:12:52,84.64,1,567,1.05,1,4/4/2025,9:09:35
28.19,47.24,1.06,2037.5,4/4/2025,10:13:04,84.59,1,568,1.06,1,4/4/2025,9:09:35
28.21,47.27,1.06,2040,4/4/2025,10:13:16,84.55,1,569,1.06,1,4/4/2025,9:09:35
28.22,47.28,1.06,2041.5,4/4/2025,10:13:28,84.5,1,570,1.06,1,4/4/2025,9:09:35
28.23,47.3,1.07,2041.5,4/4/2025,10:13:39,84.45,1,571,1.07,1,4/4/2025,9:09:35
28.23,47.39,1.07,2033.5,4/4/2025,10:13:54,84.4,1,572,1.07,1,4/4/2025,9:09:35
28.24,47.55,1.07,2040,4/4/2025,10:14:05,84.35,1,573,1.08,1,4/4/2025,9:09:35
28.26,47.45,1.08,2041.5,4/4/2025,10:14:17,84.3,1,574,1.08,1,4/4/2025,9:09:35
28.29,47.37,1.08,2040.5,4/4/2025,10:14:29,84.26,1,575,1.08,1,4/4/2025,9:09:35
28.3,47.31,1.08,2041,4/4/2025,10:14:41,84.21,1,576,1.08,1,4/4/2025,9:09:35
28.31,47.35,1.09,2039.5,4/4/2025,10:14:53,84.16,1,577,1.09,1,4/4/2025,9:09:35
28.31,47.29,1.09,2035.5,4/4/2025,10:15:10,84.09,1,578,1.09,1,4/4/2025,9:09:35
28.32,47.24,1.1,2039.5,4/4/2025,10:15:22,84.04,1,579,1.1,1,4/4/2025,9:09:35
28.36,47.21,1.1,2043.5,4/4/2025,10:15:34,84,1,580,1.1,1,4/4/2025,9:09:35
28.37,47.15,1.1,2035.5,4/4/2025,10:15:46,83.95,1,581,1.1,1,4/4/2025,9:09:35
28.38,47.14,1.11,2040.5,4/4/2025,10:15:58,83.9,1,582,1.11,1,4/4/2025,9:09:35
28.41,47.15,1.11,2041.5,4/4/2025,10:16:09,83.86,1,583,1.11,1,4/4/2025,9:09:35
28.41,47.16,1.11,2040,4/4/2025,10:16:21,83.81,1,584,1.11,1,4/4/2025,9:09:35
28.42,47.14,1.12,2039,4/4/2025,10:16:33,83.76,1,585,1.12,1,4/4/2025,9:09:35
28.42,47.15,1.12,2038.5,4/4/2025,10:16:45,83.72,1,586,1.12,1,4/4/2025,9:09:35
28.45,47.18,1.12,2040,4/4/2025,10:16:57,83.67,1,587,1.12,1,4/4/2025,9:09:35
28.46,47.11,1.13,2040,4/4/2025,10:17:09,83.62,1,588,1.13,1,4/4/2025,9:09:35
28.47,47.12,1.13,2017,4/4/2025,10:17:21,83.57,1,589,1.13,1,4/4/2025,9:09:35
28.48,47.07,1.13,2029.5,4/4/2025,10:17:32,83.53,1,590,1.13,1,4/4/2025,9:09:35
28.49,47.07,1.14,2040,4/4/2025,10:17:44,83.48,1,591,1.14,1,4/4/2025,9:09:35
28.51,47.03,1.14,2039,4/4/2025,10:17:56,83.43,1,592,1.14,1,4/4/2025,9:09:35
28.49,47.01,1.14,2039.5,4/4/2025,10:18:08,83.39,1,593,1.14,1,4/4/2025,9:09:35
28.49,47.01,1.15,2037,4/4/2025,10:18:20,83.34,1,594,1.15,1,4/4/2025,9:09:35
28.5,47.03,1.15,2040,4/4/2025,10:18:32,83.29,1,595,1.15,1,4/4/2025,9:09:35
28.51,47.06,1.15,2040.5,4/4/2025,10:18:44,83.24,1,596,1.15,1,4/4/2025,9:09:35
28.5,46.99,1.16,2022.5,4/4/2025,10:18:55,83.2,1,597,1.16,1,4/4/2025,9:09:35
28.51,46.99,1.16,2042.5,4/4/2025,10:19:07,83.15,1,598,1.16,1,4/4/2025,9:09:35
28.53,46.97,1.16,2038.5,4/4/2025,10:19:19,83.1,1,599,1.16,1,4/4/2025,9:09:35
28.56,46.92,1.17,2041.5,4/4/2025,10:19:31,83.06,1,600,1.17,1,4/4/2025,9:09:35
28.55,46.9,1.17,2042.5,4/4/2025,10:19:43,83.01,1,601,1.17,1,4/4/2025,9:09:35
28.53,46.85,1.17,2040.5,4/4/2025,10:19:55,82.96,1,602,1.17,1,4/4/2025,9:09:35
28.54,46.79,1.18,2037.5,4/4/2025,10:20:06,82.92,1,603,1.18,1,4/4/2025,9:09:35
28.52,46.8,1.18,2041.5,4/4/2025,10:20:19,82.87,1,604,1.18,1,4/4/2025,9:09:35
28.53,46.75,1.18,2047.5,4/4/2025,10:20:30,82.82,1,605,1.18,1,4/4/2025,9:09:35
28.54,46.81,1.19,2047.5,4/4/2025,10:20:45,82.76,1,606,1.19,1,4/4/2025,9:09:35
28.54,46.88,1.19,2045.5,4/4/2025,10:20:59,82.71,1,607,1.19,1,4/4/2025,9:09:35
28.53,46.84,1.19,2042.5,4/4/2025,10:21:13,82.65,1,608,1.19,1,4/4/2025,9:09:35
28.53,46.86,1.2,2040,4/4/2025,10:21:25,82.6,1,609,1.2,1,4/4/2025,9:09:35
28.54,46.88,1.2,2040,4/4/2025,10:21:37,82.55,1,610,1.2,1,4/4/2025,9:09:35
28.54,46.92,1.2,2040.5,4/4/2025,10:21:49,82.51,1,611,1.2,1,4/4/2025,9:09:35
28.58,46.93,1.21,2042.5,4/4/2025,10:22:01,82.46,1,612,1.21,1,4/4/2025,9:09:35
28.56,46.87,1.21,2041.5,4/4/2025,10:22:12,82.41,1,613,1.21,1,4/4/2025,9:09:35
28.55,46.83,1.21,2039.5,4/4/2025,10:22:24,82.37,1,614,1.21,1,4/4/2025,9:09:35
28.5,46.79,1.22,2041.5,4/4/2025,10:22:36,82.32,1,615,1.22,1,4/4/2025,9:09:35
28.51,46.8,1.22,2047.5,4/4/2025,10:22:48,82.27,1,616,1.22,1,4/4/2025,9:09:35
28.53,46.85,1.22,2044.5,4/4/2025,10:23:02,82.22,1,617,1.22,1,4/4/2025,9:09:35
28.52,46.81,1.23,2040,4/4/2025,10:23:14,82.17,1,618,1.23,1,4/4/2025,9:09:35
28.53,46.85,1.23,2040,4/4/2025,10:23:26,82.12,1,619,1.23,1,4/4/2025,9:09:35
28.55,46.82,1.23,2033.5,4/4/2025,10:23:38,82.07,1,620,1.23,1,4/4/2025,9:09:35
28.56,46.75,1.24,2041,4/4/2025,10:23:50,82.03,1,621,1.24,1,4/4/2025,9:09:35
28.55,46.69,1.24,2042.5,4/4/2025,10:24:01,81.98,1,622,1.24,1,4/4/2025,9:09:35
28.55,46.65,1.24,2046.5,4/4/2025,10:24:13,81.94,1,623,1.24,1,4/4/2025,9:09:35
28.55,46.67,1.25,2040,4/4/2025,10:24:25,81.89,1,624,1.25,1,4/4/2025,9:09:35
28.54,46.68,1.25,2043,4/4/2025,10:24:37,81.84,1,625,1.25,1,4/4/2025,9:09:35
28.54,46.66,1.25,2040,4/4/2025,10:24:48,81.8,1,626,1.25,1,4/4/2025,9:09:35
28.54,46.7,1.26,2040,4/4/2025,10:25:00,81.75,1,627,1.26,1,4/4/2025,9:09:35
28.54,46.7,1.26,2040,4/4/2025,10:25:12,81.7,1,628,1.26,1,4/4/2025,9:09:35
28.55,46.67,1.26,2044.5,4/4/2025,10:25:24,81.65,1,629,1.26,1,4/4/2025,9:09:35
28.55,46.73,1.27,2037,4/4/2025,10:25:36,81.6,1,630,1.27,1,4/4/2025,9:09:35
28.56,46.67,1.27,2039,4/4/2025,10:25:48,81.56,1,631,1.27,1,4/4/2025,9:09:35
28.55,46.66,1.27,2043.5,4/4/2025,10:26:00,81.51,1,632,1.27,1,4/4/2025,9:09:35
28.55,46.63,1.28,2042,4/4/2025,10:26:11,81.47,1,633,1.28,1,4/4/2025,9:09:35
28.54,46.66,1.28,2040,4/4/2025,10:26:23,81.42,1,634,1.28,1,4/4/2025,9:09:35
28.53,46.74,1.28,2041.5,4/4/2025,10:26:36,81.37,1,635,1.28,1,4/4/2025,9:09:35
28.53,46.81,1.29,2039.5,4/4/2025,10:26:47,81.32,1,636,1.29,1,4/4/2025,9:09:35
28.51,46.85,1.29,2045.5,4/4/2025,10:26:59,81.27,1,637,1.29,1,4/4/2025,9:09:35
28.49,46.8,1.29,2040.5,4/4/2025,10:27:13,81.22,1,638,1.29,1,4/4/2025,9:09:35
28.51,46.85,1.3,2047.5,4/4/2025,10:27:25,81.17,1,639,1.3,1,4/4/2025,9:09:35
28.5,46.87,1.3,2043.5,4/4/2025,10:27:36,81.13,1,640,1.3,1,4/4/2025,9:09:35
28.51,46.84,1.3,2040,4/4/2025,10:27:48,81.08,1,641,1.3,1,4/4/2025,9:09:35
28.5,46.87,1.31,2047.5,4/4/2025,10:28:00,81.03,1,642,1.31,1,4/4/2025,9:09:35
28.52,46.94,1.31,2043,4/4/2025,10:28:12,80.99,1,643,1.31,1,4/4/2025,9:09:35
28.51,46.85,1.31,2045.5,4/4/2025,10:28:24,80.94,1,644,1.31,1,4/4/2025,9:09:35
28.51,46.81,1.32,2040,4/4/2025,10:28:36,80.89,1,645,1.32,1,4/4/2025,9:09:35
28.5,46.85,1.32,2047,4/4/2025,10:28:48,80.84,1,646,1.32,1,4/4/2025,9:09:35
28.5,46.85,1.32,2045.5,4/4/2025,10:28:59,80.8,1,647,1.32,1,4/4/2025,9:09:35
28.51,46.81,1.33,2045,4/4/2025,10:29:11,80.75,1,648,1.33,1,4/4/2025,9:09:35
28.49,46.81,1.33,2041,4/4/2025,10:29:23,80.7,1,649,1.33,1,4/4/2025,9:09:35
28.5,46.82,1.33,2040,4/4/2025,10:29:35,80.65,1,650,1.33,1,4/4/2025,9:09:35
28.5,46.72,1.34,2041,4/4/2025,10:29:47,80.61,1,651,1.34,1,4/4/2025,9:09:35
28.49,46.73,1.34,2041.5,4/4/2025,10:29:59,80.56,1,652,1.34,1,4/4/2025,9:09:35
28.51,46.8,1.34,2033.5,4/4/2025,10:30:10,80.52,1,653,1.34,1,4/4/2025,9:09:35
28.52,46.77,1.35,2040.5,4/4/2025,10:30:22,80.47,1,654,1.35,1,4/4/2025,9:09:35
28.48,46.78,1.35,2040.5,4/4/2025,10:30:34,80.42,1,655,1.35,1,4/4/2025,9:09:35
28.48,46.84,1.35,2045,4/4/2025,10:30:46,80.37,1,656,1.35,1,4/4/2025,9:09:35
28.48,46.85,1.36,2037.5,4/4/2025,10:30:58,80.33,1,657,1.36,1,4/4/2025,9:09:35
28.48,46.74,1.36,2040,4/4/2025,10:31:10,80.28,1,658,1.36,1,4/4/2025,9:09:35
28.44,46.71,1.36,2040.5,4/4/2025,10:31:21,80.23,1,659,1.36,1,4/4/2025,9:09:35
28.41,46.76,1.37,2047.5,4/4/2025,10:31:33,80.19,1,660,1.37,1,4/4/2025,9:09:35
28.36,46.72,1.37,2041.5,4/4/2025,10:31:46,80.13,1,661,1.37,1,4/4/2025,9:09:35
28.35,46.78,1.37,2047.5,4/4/2025,10:31:58,80.09,1,662,1.37,1,4/4/2025,9:09:35
28.34,46.87,1.38,2047,4/4/2025,10:32:10,80.04,1,663,1.38,1,4/4/2025,9:09:35
28.34,46.87,1.38,2040,4/4/2025,10:32:22,79.99,1,664,1.38,1,4/4/2025,9:09:35
28.36,46.88,1.38,2041,4/4/2025,10:32:34,79.95,1,665,1.38,1,4/4/2025,9:09:35
28.4,46.88,1.39,2047,4/4/2025,10:32:45,79.9,1,666,1.39,1,4/4/2025,9:09:35
28.42,46.85,1.39,2045,4/4/2025,10:32:57,79.85,1,667,1.39,1,4/4/2025,9:09:35
28.43,46.79,1.39,2041.5,4/4/2025,10:33:09,79.8,1,668,1.39,1,4/4/2025,9:09:35
28.44,46.83,1.4,2032.5,4/4/2025,10:33:21,79.76,1,669,1.4,1,4/4/2025,9:09:35
28.47,46.77,1.4,2044.5,4/4/2025,10:33:33,79.71,1,670,1.4,1,4/4/2025,9:09:35
28.48,46.79,1.4,2040,4/4/2025,10:33:45,79.66,1,671,1.4,1,4/4/2025,9:09:35
28.49,46.73,1.41,2031,4/4/2025,10:33:57,79.61,1,672,1.41,1,4/4/2025,9:09:35
28.5,46.69,1.41,2047.5,4/4/2025,10:34:09,79.57,1,673,1.41,1,4/4/2025,9:09:35
28.52,46.7,1.41,2040.5,4/4/2025,10:34:21,79.52,1,674,1.41,1,4/4/2025,9:09:35
28.51,46.68,1.42,2040.5,4/4/2025,10:34:33,79.47,1,675,1.42,1,4/4/2025,9:09:35
28.51,46.67,1.42,2042.5,4/4/2025,10:34:44,79.43,1,676,1.42,1,4/4/2025,9:09:35
28.51,46.62,1.42,2034.5,4/4/2025,10:34:56,79.38,1,677,1.42,1,4/4/2025,9:09:35
28.51,46.54,1.43,2040.5,4/4/2025,10:35:08,79.33,1,678,1.43,1,4/4/2025,9:09:35
28.53,46.55,1.43,2040,4/4/2025,10:35:19,79.29,1,679,1.43,1,4/4/2025,9:09:35
28.52,46.55,1.43,2034.5,4/4/2025,10:35:31,79.24,1,680,1.43,1,4/4/2025,9:09:35
28.51,46.59,1.44,2043,4/4/2025,10:35:43,79.19,1,681,1.44,1,4/4/2025,9:09:35
28.5,46.59,1.44,2036.5,4/4/2025,10:35:55,79.14,1,682,1.44,1,4/4/2025,9:09:35
28.5,46.58,1.44,2045.5,4/4/2025,10:36:07,79.1,1,683,1.44,1,4/4/2025,9:09:35
28.5,46.63,1.45,2041.5,4/4/2025,10:36:19,79.05,1,684,1.45,1,4/4/2025,9:09:35
28.5,46.63,1.45,2005.5,4/4/2025,10:36:31,79,1,685,1.45,1,4/4/2025,9:09:35
28.5,46.6,1.45,2040,4/4/2025,10:36:43,78.95,1,686,1.45,1,4/4/2025,9:09:35
28.5,46.62,1.46,2041.5,4/4/2025,10:36:55,78.91,1,687,1.46,1,4/4/2025,9:09:35
28.51,46.56,1.46,2046,4/4/2025,10:37:10,78.85,1,688,1.46,1,4/4/2025,9:09:35
28.5,46.54,1.46,2039.5,4/4/2025,10:37:22,78.8,1,689,1.46,1,4/4/2025,9:09:35
28.5,46.52,1.47,2037.5,4/4/2025,10:37:34,78.75,1,690,1.47,1,4/4/2025,9:09:35
28.49,46.51,1.47,2040,4/4/2025,10:37:45,78.71,1,691,1.47,1,4/4/2025,9:09:35
28.49,46.55,1.47,2039.5,4/4/2025,10:37:57,78.66,1,692,1.47,1,4/4/2025,9:09:35
28.48,46.58,1.48,2039,4/4/2025,10:38:09,78.61,1,693,1.48,1,4/4/2025,9:09:35
28.48,46.54,1.48,2040,4/4/2025,10:38:21,78.56,1,694,1.48,1,4/4/2025,9:09:35
28.47,46.53,1.48,2037.5,4/4/2025,10:38:33,78.52,1,695,1.48,1,4/4/2025,9:09:35
28.48,46.54,1.49,2047.5,4/4/2025,10:38:45,78.47,1,696,1.49,1,4/4/2025,9:09:35
28.47,46.63,1.49,2047.5,4/4/2025,10:38:57,78.42,1,697,1.49,1,4/4/2025,9:09:35
28.48,46.6,1.49,2040,4/4/2025,10:39:08,78.38,1,698,1.49,1,4/4/2025,9:09:35
28.45,46.63,1.5,2009.5,4/4/2025,10:39:20,78.33,1,699,1.5,1,4/4/2025,9:09:35
28.46,46.53,1.5,2044.5,4/4/2025,10:39:32,78.28,1,700,1.5,1,4/4/2025,9:09:35
28.46,46.52,1.5,2039,4/4/2025,10:39:44,78.24,1,701,1.5,1,4/4/2025,9:09:35
28.46,46.55,1.51,2040,4/4/2025,10:39:59,78.18,1,702,1.51,1,4/4/2025,9:09:35
28.44,46.57,1.51,2040,4/4/2025,10:40:10,78.13,1,703,1.51,1,4/4/2025,9:09:35
28.45,46.54,1.51,2042.5,4/4/2025,10:40:22,78.08,1,704,1.51,1,4/4/2025,9:09:35
28.44,46.62,1.52,2036.5,4/4/2025,10:40:34,78.04,1,705,1.52,1,4/4/2025,9:09:35
28.47,46.59,1.52,2037.5,4/4/2025,10:40:46,77.99,1,706,1.52,1,4/4/2025,9:09:35
28.44,46.56,1.52,2047,4/4/2025,10:40:58,77.94,1,707,1.52,1,4/4/2025,9:09:35
28.44,46.5,1.53,2036.5,4/4/2025,10:41:10,77.89,1,708,1.53,1,4/4/2025,9:09:35
28.45,46.53,1.53,2039,4/4/2025,10:41:21,77.85,1,709,1.53,1,4/4/2025,9:09:35
28.46,46.57,1.53,2041,4/4/2025,10:41:33,77.8,1,710,1.53,1,4/4/2025,9:09:35
28.45,46.62,1.54,2036.5,4/4/2025,10:41:46,77.75,1,711,1.54,1,4/4/2025,9:09:35
28.45,46.61,1.54,2021.5,4/4/2025,10:41:58,77.7,1,712,1.54,1,4/4/2025,9:09:35
28.46,46.67,1.54,2045.5,4/4/2025,10:42:10,77.66,1,713,1.54,1,4/4/2025,9:09:35
28.44,46.63,1.55,2040,4/4/2025,10:42:23,77.6,1,714,1.55,1,4/4/2025,9:09:35
28.46,46.58,1.55,2037,4/4/2025,10:42:34,77.56,1,715,1.55,1,4/4/2025,9:09:35
28.44,46.52,1.55,2041.5,4/4/2025,10:42:46,77.51,1,716,1.55,1,4/4/2025,9:09:35
28.45,46.53,1.56,2037.5,4/4/2025,10:42:58,77.46,1,717,1.56,1,4/4/2025,9:09:35
28.45,46.56,1.56,2038.5,4/4/2025,10:43:10,77.42,1,718,1.56,1,4/4/2025,9:09:35
28.46,46.57,1.56,2037.5,4/4/2025,10:43:22,77.37,1,719,1.56,1,4/4/2025,9:09:35
28.46,46.66,1.57,2034.5,4/4/2025,10:43:34,77.32,1,720,1.57,1,4/4/2025,9:09:35
28.47,46.73,1.57,2042,4/4/2025,10:43:46,77.27,1,721,1.57,1,4/4/2025,9:09:35
28.47,46.79,1.57,2039.5,4/4/2025,10:43:58,77.23,1,722,1.57,1,4/4/2025,9:09:35
28.47,46.83,1.58,2035.5,4/4/2025,10:44:09,77.18,1,723,1.58,1,4/4/2025,9:09:35
28.47,46.85,1.58,2034.5,4/4/2025,10:44:21,77.13,1,724,1.58,1,4/4/2025,9:09:35
28.47,46.82,1.58,2035.5,4/4/2025,10:44:33,77.09,1,725,1.58,1,4/4/2025,9:09:35
28.46,46.78,1.59,2040,4/4/2025,10:44:45,77.04,1,726,1.59,1,4/4/2025,9:09:35
28.45,46.77,1.59,2035.5,4/4/2025,10:44:56,76.99,1,727,1.59,1,4/4/2025,9:09:35
28.48,46.76,1.59,2038.5,4/4/2025,10:45:08,76.95,1,728,1.59,1,4/4/2025,9:09:35
28.47,46.69,1.6,2036.5,4/4/2025,10:45:20,76.9,1,729,1.6,1,4/4/2025,9:09:35
28.48,46.65,1.6,2035,4/4/2025,10:45:32,76.85,1,730,1.6,1,4/4/2025,9:09:35
28.47,46.63,1.6,2035.5,4/4/2025,10:45:44,76.8,1,731,1.6,1,4/4/2025,9:09:35
28.47,46.69,1.61,2035.5,4/4/2025,10:45:56,76.76,1,732,1.61,1,4/4/2025,9:09:35
28.47,46.66,1.61,2035,4/4/2025,10:46:08,76.71,1,733,1.61,1,4/4/2025,9:09:35
28.46,46.65,1.61,2038.5,4/4/2025,10:46:20,76.66,1,734,1.61,1,4/4/2025,9:09:35
28.46,46.66,1.62,2039.5,4/4/2025,10:46:32,76.61,1,735,1.62,1,4/4/2025,9:09:35
28.46,46.7,1.62,2029,4/4/2025,10:46:44,76.57,1,736,1.62,1,4/4/2025,9:09:35
28.46,46.76,1.62,2030.5,4/4/2025,10:46:56,76.52,1,737,1.62,1,4/4/2025,9:09:35
28.47,46.8,1.63,2037,4/4/2025,10:47:07,76.47,1,738,1.63,1,4/4/2025,9:09:35
28.45,46.81,1.63,2035.5,4/4/2025,10:47:19,76.43,1,739,1.63,1,4/4/2025,9:09:35
28.47,46.78,1.63,2045.5,4/4/2025,10:47:31,76.38,1,740,1.63,1,4/4/2025,9:09:35
28.47,46.77,1.64,2029,4/4/2025,10:47:43,76.33,1,741,1.64,1,4/4/2025,9:09:35
28.48,46.68,1.64,2025,4/4/2025,10:47:55,76.28,1,742,1.64,1,4/4/2025,9:09:35
28.48,46.65,1.64,2035,4/4/2025,10:48:07,76.24,1,743,1.64,1,4/4/2025,9:09:35
28.48,46.62,1.65,2035.5,4/4/2025,10:48:19,76.19,1,744,1.65,1,4/4/2025,9:09:35
28.44,46.61,1.65,2037,4/4/2025,10:48:30,76.14,1,745,1.65,1,4/4/2025,9:09:35
28.41,46.63,1.65,2037.5,4/4/2025,10:48:44,76.09,1,746,1.65,1,4/4/2025,9:09:35
28.34,46.66,1.66,2021,4/4/2025,10:48:55,76.04,1,747,1.66,1,4/4/2025,9:09:35
28.34,46.65,1.66,2033,4/4/2025,10:49:07,76,1,748,1.66,1,4/4/2025,9:09:35
28.38,46.66,1.66,2040,4/4/2025,10:49:19,75.95,1,749,1.66,1,4/4/2025,9:09:35
28.38,46.65,1.67,2035.5,4/4/2025,10:49:31,75.9,1,750,1.67,1,4/4/2025,9:09:35
