temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,gas_crudo,,,,
30.64,45.35,1.47,2047.5,4/28/2025,18:28:52,87.86,1,4095,,,,
30.63,45.35,1.47,2047.5,4/28/2025,18:29:04,87.78,1,4095,,,,
30.64,45.34,1.47,2047.5,4/28/2025,18:29:16,87.69,1,4095,,,,
30.62,45.38,1.48,2047.5,4/28/2025,18:29:27,87.61,1,4095,,,,
30.62,45.37,1.48,2047.5,4/28/2025,18:29:40,87.52,1,4095,,,,
30.64,45.35,1.48,2047.5,4/28/2025,18:29:52,87.44,1,4095,,,,
30.63,45.37,1.49,2047.5,4/28/2025,18:30:04,87.35,1,4095,,,,
30.63,45.41,1.49,2047.5,4/28/2025,18:30:16,87.26,1,4095,,,,
30.63,45.38,1.49,2047.5,4/28/2025,18:30:30,87.17,1,4095,,,,
30.64,45.36,1.5,2047.5,4/28/2025,18:30:42,87.08,1,4095,,,,
30.64,45.37,1.5,2047.5,4/28/2025,18:30:54,86.99,1,4095,,,,
30.64,45.41,1.51,2047.5,4/28/2025,18:31:10,86.88,1,4095,,,,
30.62,45.4,1.51,2047.5,4/28/2025,18:31:21,86.8,1,4095,,,,
30.63,45.41,1.51,2047.5,4/28/2025,18:31:33,86.72,1,4095,,,,
30.62,45.43,1.52,2047.5,4/28/2025,18:31:45,86.63,1,4095,,,,
30.62,45.43,1.52,2047.5,4/28/2025,18:31:57,86.55,1,4095,,,,
30.61,45.44,1.52,2047.5,4/28/2025,18:32:09,86.46,1,4095,,,,
30.61,45.48,1.52,2047.5,4/28/2025,18:32:20,86.38,1,4095,,,,
30.63,45.49,1.53,2047.5,4/28/2025,18:32:32,86.3,1,4095,,,,
30.62,45.44,1.53,2047.5,4/28/2025,18:32:44,86.21,1,4095,,,,
30.62,45.5,1.54,2047.5,4/28/2025,18:32:56,86.13,1,4095,,,,
30.62,45.53,1.54,2047.5,4/28/2025,18:33:10,86.03,1,4095,,,,
30.62,45.55,1.54,2047.5,4/28/2025,18:33:23,85.93,1,4095,,,,
30.63,45.56,1.55,2047.5,4/28/2025,18:33:34,85.85,1,4095,,,,
30.61,45.56,1.55,2047.5,4/28/2025,18:33:46,85.77,1,4095,,,,
30.61,45.49,1.55,2047.5,4/28/2025,18:33:58,85.68,1,4095,,,,
30.62,45.51,1.56,2047.5,4/28/2025,18:34:09,85.61,1,4095,,,,
30.62,45.54,1.56,2047.5,4/28/2025,18:34:21,85.52,1,4095,,,,
30.6,45.54,1.56,2047.5,4/28/2025,18:34:33,85.43,1,4095,,,,
30.61,45.54,1.57,2047.5,4/28/2025,18:34:45,85.35,1,4095,,,,
30.6,45.51,1.57,2047.5,4/28/2025,18:34:56,85.27,1,4095,,,,
30.59,45.49,1.57,2047.5,4/28/2025,18:35:08,85.19,1,4095,,,,
30.56,45.55,1.58,2047.5,4/28/2025,18:35:22,85.09,1,4095,,,,
30.57,45.56,1.58,2047.5,4/28/2025,18:35:36,84.99,1,4095,,,,
30.57,45.59,1.58,2047.5,4/28/2025,18:35:48,84.9,1,4095,,,,
30.57,45.6,1.59,2047.5,4/28/2025,18:36:03,84.79,1,4095,,,,
30.57,45.64,1.59,2047.5,4/28/2025,18:36:15,84.71,1,4095,,,,
30.57,45.62,1.59,2047.5,4/28/2025,18:36:27,84.62,1,4095,,,,
30.55,45.61,1.6,2047.5,4/28/2025,18:36:38,84.54,1,4095,,,,
30.53,45.6,1.6,2047.5,4/28/2025,18:36:50,84.46,1,4095,,,,
30.54,45.6,1.6,2047.5,4/28/2025,18:37:02,84.37,1,4095,,,,
30.55,45.67,1.61,2047.5,4/28/2025,18:37:13,84.29,1,4095,,,,
30.55,45.65,1.61,2047.5,4/28/2025,18:37:25,84.21,1,4095,,,,
30.54,45.69,1.61,2047.5,4/28/2025,18:37:37,84.12,1,4095,,,,
30.54,45.69,1.62,2047.5,4/28/2025,18:37:49,84.04,1,4095,,,,
30.54,45.7,1.62,2047.5,4/28/2025,18:38:00,83.96,1,4095,,,,
30.51,45.7,1.62,2047.5,4/28/2025,18:38:12,83.87,1,4095,,,,
30.54,45.71,1.63,2047.5,4/28/2025,18:38:24,83.79,1,4095,,,,
30.51,45.72,1.63,2047.5,4/28/2025,18:38:36,83.7,1,4095,,,,
30.5,45.68,1.63,2047.5,4/28/2025,18:38:48,83.62,1,4095,,,,
30.5,45.7,1.64,2047.5,4/28/2025,18:39:00,83.53,1,4095,,,,
30.49,45.7,1.64,2047.5,4/28/2025,18:39:11,83.45,1,4095,,,,
30.47,45.71,1.64,2047.5,4/28/2025,18:39:23,83.37,1,4095,,,,
30.48,45.72,1.65,2047.5,4/28/2025,18:39:35,83.28,1,4095,,,,
30.46,45.75,1.65,2047.5,4/28/2025,18:39:47,83.2,1,4095,,,,
30.45,45.78,1.65,2047.5,4/28/2025,18:39:59,83.11,1,4095,,,,
30.45,45.82,1.66,2047.5,4/28/2025,18:40:11,83.03,1,4095,,,,
30.46,45.82,1.66,2047.5,4/28/2025,18:40:22,82.95,1,4095,,,,
30.44,45.83,1.66,2047.5,4/28/2025,18:40:34,82.86,1,4095,,,,
30.44,45.86,1.67,2047.5,4/28/2025,18:40:45,82.78,1,4095,,,,
30.44,45.87,1.67,2047.5,4/28/2025,18:40:57,82.7,1,4095,,,,
30.44,45.87,1.67,2047.5,4/28/2025,18:41:09,82.61,1,4095,,,,
30.42,45.91,1.68,2047.5,4/28/2025,18:41:20,82.54,1,4095,,,,
30.41,45.89,1.68,2047.5,4/28/2025,18:41:32,82.45,1,4095,,,,
30.43,45.91,1.68,2047.5,4/28/2025,18:41:44,82.36,1,4095,,,,
30.39,45.91,1.68,2047.5,4/28/2025,18:41:56,82.28,1,4095,,,,
30.39,45.94,1.69,2047.5,4/28/2025,18:42:08,82.19,1,4095,,,,
30.39,45.96,1.69,2047.5,4/28/2025,18:42:20,82.11,1,4095,,,,
30.38,46.01,1.69,2047.5,4/28/2025,18:42:31,82.03,1,4095,,,,
30.37,46.02,1.7,2047.5,4/28/2025,18:42:43,81.94,1,4095,,,,
30.37,46.03,1.7,2047.5,4/28/2025,18:42:55,81.86,1,4095,,,,
30.39,46.07,1.7,2047.5,4/28/2025,18:43:06,81.78,1,4095,,,,
30.36,46.09,1.71,2047.5,4/28/2025,18:43:18,81.7,1,4095,,,,
30.33,46.26,1.71,2047.5,4/28/2025,18:43:31,81.6,1,4095,,,,
30.3,46.38,1.71,2047,4/28/2025,18:43:43,81.52,1,4094,,,,
30.27,46.32,1.72,2047.5,4/28/2025,18:43:55,81.43,1,4095,,,,
30.26,46.39,1.72,2046.5,4/28/2025,18:44:06,81.35,1,4093,,,,
30.27,46.35,1.72,2040,4/28/2025,18:44:18,81.27,1,4080,,,,
30.23,46.33,1.73,2039,4/28/2025,18:44:30,81.18,1,4078,,,,
30.24,46.29,1.73,2040,4/28/2025,18:44:41,81.1,1,4080,,,,
30.24,46.22,1.73,2038,4/28/2025,18:44:53,81.02,1,4076,,,,
30.22,46.24,1.74,2040,4/28/2025,18:45:05,80.93,1,4080,,,,
30.22,46.17,1.74,2034.5,4/28/2025,18:45:16,80.85,1,4069,,,,
30.21,46.18,1.74,2029.5,4/28/2025,18:45:28,80.77,1,4059,,,,
30.2,46.14,1.75,2037,4/28/2025,18:45:40,80.68,1,4074,,,,
30.21,46.11,1.75,2029.5,4/28/2025,18:45:52,80.6,1,4059,,,,
30.16,46.17,1.75,2026.5,4/28/2025,18:46:03,80.52,1,4053,,,,
30.13,46.21,1.76,2029.5,4/28/2025,18:46:15,80.43,1,4059,,,,
30.12,46.24,1.76,2023.5,4/28/2025,18:46:27,80.35,1,4047,,,,
30.11,46.25,1.76,2022.5,4/28/2025,18:46:38,80.27,1,4045,,,,
30.11,46.22,1.77,2021.5,4/28/2025,18:46:50,80.19,1,4043,,,,
30.11,46.23,1.77,2020.5,4/28/2025,18:47:02,80.1,1,4041,,,,
30.09,46.2,1.77,2018.5,4/28/2025,18:47:14,80.01,1,4037,,,,
30.1,46.14,1.78,2013,4/28/2025,18:47:25,79.94,1,4026,,,,
30.08,46.18,1.78,2013.5,4/28/2025,18:47:37,79.85,1,4027,,,,
30.08,46.19,1.78,2026.5,4/28/2025,18:47:49,79.76,1,4053,,,,
30.07,46.2,1.79,2009,4/28/2025,18:48:00,79.69,1,4018,,,,
30.06,46.24,1.79,2010,4/28/2025,18:48:12,79.6,1,4020,,,,
30.02,46.26,1.79,2005,4/28/2025,18:48:24,79.52,1,4010,,,,
30.03,46.21,1.8,2003.5,4/28/2025,18:48:35,79.44,1,4007,,,,
30,46.31,1.8,1998,4/28/2025,18:48:47,79.35,1,3996,,,,
29.99,46.29,1.8,1997.5,4/28/2025,18:48:59,79.27,1,3995,,,,
29.99,46.22,1.81,1995,4/28/2025,18:49:11,79.18,1,3990,,,,
29.95,46.24,1.81,2001,4/28/2025,18:49:22,79.1,1,4002,,,,
29.93,46.29,1.81,1993.5,4/28/2025,18:49:34,79.02,1,3987,,,,
29.92,46.32,1.82,1987.5,4/28/2025,18:49:46,78.93,1,3975,,,,
29.9,46.36,1.82,1991,4/28/2025,18:49:58,78.85,1,3982,,,,
29.88,46.38,1.82,1986,4/28/2025,18:50:10,78.76,1,3972,,,,
29.86,46.36,1.83,1984.5,4/28/2025,18:50:22,78.68,1,3969,,,,
29.84,46.39,1.83,1983.5,4/28/2025,18:50:33,78.6,1,3967,,,,
29.84,46.43,1.83,1978,4/28/2025,18:50:45,78.51,1,3956,,,,
29.83,46.44,1.84,1976.5,4/28/2025,18:50:57,78.43,1,3953,,,,
29.83,46.43,1.84,1962,4/28/2025,18:51:09,78.34,1,3924,,,,
29.8,46.45,1.84,1973.5,4/28/2025,18:51:21,78.25,1,3947,,,,
29.76,46.49,1.84,1973,4/28/2025,18:51:32,78.18,1,3946,,,,
29.76,46.57,1.85,1969.5,4/28/2025,18:51:44,78.09,1,3939,,,,
29.73,46.61,1.85,1966.5,4/28/2025,18:51:56,78.01,1,3933,,,,
29.74,46.63,1.86,1982.5,4/28/2025,18:52:08,77.92,1,3965,,,,
29.7,46.63,1.86,1960.5,4/28/2025,18:52:20,77.83,1,3921,,,,
29.71,46.66,1.86,1953,4/28/2025,18:52:31,77.76,1,3906,,,,
29.7,46.67,1.86,1951.5,4/28/2025,18:52:43,77.67,1,3903,,,,
29.7,46.68,1.87,1952.5,4/28/2025,18:52:55,77.59,1,3905,,,,
29.68,46.71,1.87,1952,4/28/2025,18:53:06,77.51,1,3904,,,,
29.67,46.72,1.87,1944,4/28/2025,18:53:18,77.42,1,3888,,,,
29.65,46.75,1.88,1945.5,4/28/2025,18:53:29,77.34,1,3891,,,,
29.62,46.78,1.88,1947.5,4/28/2025,18:53:41,77.26,1,3895,,,,
29.61,46.81,1.88,1938.5,4/28/2025,18:53:53,77.17,1,3877,,,,
29.59,46.83,1.89,1933.5,4/28/2025,18:54:04,77.09,1,3867,,,,
29.56,46.81,1.89,1928,4/28/2025,18:54:16,77.01,1,3856,,,,
29.54,46.85,1.89,1931.5,4/28/2025,18:54:27,76.93,1,3863,,,,
29.52,46.87,1.9,1950.5,4/28/2025,18:54:39,76.84,1,3901,,,,
29.47,46.9,1.9,1920.5,4/28/2025,18:54:50,76.77,1,3841,,,,
29.43,46.94,1.9,1919.5,4/28/2025,18:55:02,76.68,1,3839,,,,
29.4,47.05,1.91,1912.5,4/28/2025,18:55:14,76.6,1,3825,,,,
29.37,47.1,1.91,1908.5,4/28/2025,18:55:26,76.51,1,3817,,,,
29.32,47.15,1.91,1910.5,4/28/2025,18:55:37,76.43,1,3821,,,,
29.32,47.21,1.92,1909,4/28/2025,18:55:49,76.35,1,3818,,,,
29.31,47.24,1.92,1898.5,4/28/2025,18:56:00,76.27,1,3797,,,,
29.3,47.32,1.92,1898.5,4/28/2025,18:56:12,76.18,1,3797,,,,
29.26,47.44,1.93,1890.5,4/28/2025,18:56:24,76.1,1,3781,,,,
29.23,47.49,1.93,1886.5,4/28/2025,18:56:36,76.01,1,3773,,,,
29.21,47.53,1.93,1880,4/28/2025,18:56:47,75.93,1,3760,,,,
29.21,47.58,1.94,1881,4/28/2025,18:56:59,75.85,1,3762,,,,
29.19,47.6,1.94,1875.5,4/28/2025,18:57:11,75.76,1,3751,,,,
29.17,47.65,1.94,1872.5,4/28/2025,18:57:22,75.68,1,3745,,,,
29.17,47.63,1.95,1867.5,4/28/2025,18:57:34,75.6,1,3735,,,,
29.16,47.63,1.95,1860.5,4/28/2025,18:57:46,75.51,1,3721,,,,
29.15,47.69,1.95,1856.5,4/28/2025,18:57:57,75.43,1,3713,,,,
29.14,47.7,1.96,1859,4/28/2025,18:58:09,75.35,1,3718,,,,
29.12,47.72,1.96,1843.5,4/28/2025,18:58:21,75.26,1,3687,,,,
29.12,47.76,1.96,1847.5,4/28/2025,18:58:33,75.18,1,3695,,,,
29.11,47.81,1.97,1827,4/28/2025,18:58:45,75.09,1,3654,,,,
29.09,47.84,1.97,1832,4/28/2025,18:58:57,75.01,1,3664,,,,
29.07,47.94,1.97,1826.5,4/28/2025,18:59:09,74.92,1,3653,,,,
29.06,47.93,1.98,1821.5,4/28/2025,18:59:20,74.84,1,3643,,,,
29.03,47.95,1.98,1817.5,4/28/2025,18:59:32,74.76,1,3635,,,,
29.04,48.02,1.98,1804.5,4/28/2025,18:59:44,74.67,1,3609,,,,
29,48.04,1.98,1801,4/28/2025,18:59:55,74.59,1,3602,,,,
28.99,48.09,1.99,1784,4/28/2025,19:00:07,74.51,1,3568,,,,
28.93,48.18,1.99,1781.5,4/28/2025,19:00:19,74.42,1,3563,,,,
28.92,48.23,1.99,1770.5,4/28/2025,19:00:31,74.34,1,3541,,,,
28.88,48.3,2,1757,4/28/2025,19:00:49,74.21,1,3514,,,,
28.86,48.31,2,1752,4/28/2025,19:01:01,74.12,1,3504,,,,
28.82,48.38,2.01,1736,4/28/2025,19:01:13,74.04,1,3472,,,,
28.79,48.41,2.01,1719.5,4/28/2025,19:01:25,73.95,1,3439,,,,
28.76,48.47,2.01,1701.5,4/28/2025,19:01:37,73.87,1,3403,,,,
20.92,66.59,65.15,2047.5,5/1/2025,10:09:36,100,1,4095,,,,
20.99,65.69,65.15,2047.5,5/1/2025,10:09:56,99.94,1,4095,,,,
21.02,65.68,65.16,2047.5,5/1/2025,10:10:10,99.88,1,4095,,,,
21.11,65.66,65.16,2047.5,5/1/2025,10:10:22,99.83,1,4095,,,,
21.17,65.44,65.16,2047.5,5/1/2025,10:10:33,99.79,1,4095,,,,
21.29,65.34,65.17,2047.5,5/1/2025,10:10:45,99.74,1,4095,,,,
21.39,65.17,65.17,2047.5,5/1/2025,10:10:56,99.7,1,4095,,,,
21.54,64.8,65.17,2047.5,5/1/2025,10:11:08,99.65,1,4095,,,,
21.66,64.47,65.18,2047.5,5/1/2025,10:11:20,99.6,1,4095,,,,
21.8,64.15,65.18,2047.5,5/1/2025,10:11:32,99.56,1,4095,,,,
21.97,63.76,65.18,2047.5,5/1/2025,10:11:43,99.51,1,4095,,,,
22.1,63.32,65.18,2047.5,5/1/2025,10:11:55,99.46,1,4095,,,,
22.27,62.95,65.19,2047.5,5/1/2025,10:12:07,99.42,1,4095,,,,
22.46,62.53,65.19,2047.5,5/1/2025,10:12:19,99.37,1,4095,,,,
22.6,62.2,65.19,2047.5,5/1/2025,10:12:30,99.33,1,4095,,,,
22.75,61.78,65.2,2047.5,5/1/2025,10:12:42,99.28,1,4095,,,,
22.92,61.35,65.2,2047.5,5/1/2025,10:12:54,99.23,1,4095,,,,
23.06,60.96,65.2,2047.5,5/1/2025,10:13:05,99.19,1,4095,,,,
23.21,60.56,65.21,2047.5,5/1/2025,10:13:17,99.14,1,4095,,,,
23.36,60.27,65.21,2047.5,5/1/2025,10:13:29,99.09,1,4095,,,,
23.49,59.87,65.21,2047.5,5/1/2025,10:13:41,99.04,1,4095,,,,
23.65,59.46,65.22,2047.5,5/1/2025,10:13:53,99,1,4095,,,,
23.8,59.11,65.22,2047.5,5/1/2025,10:14:04,98.95,1,4095,,,,
23.93,58.76,65.22,2047.5,5/1/2025,10:14:16,98.9,1,4095,,,,
24.06,58.44,65.23,2047.5,5/1/2025,10:14:28,98.86,1,4095,,,,
24.2,58.16,65.23,2047.5,5/1/2025,10:14:40,98.81,1,4095,,,,
24.3,57.82,65.23,2047.5,5/1/2025,10:14:51,98.77,1,4095,,,,
24.42,57.58,65.24,2047.5,5/1/2025,10:15:03,98.72,1,4095,,,,
24.54,57.35,65.24,2047.5,5/1/2025,10:15:15,98.67,1,4095,,,,
24.63,57,65.24,2047.5,5/1/2025,10:15:26,98.63,1,4095,,,,
24.76,56.81,65.25,2047.5,5/1/2025,10:15:38,98.58,1,4095,,,,
24.85,56.45,65.25,2047.5,5/1/2025,10:15:50,98.53,1,4095,,,,
24.93,56.21,65.25,2047.5,5/1/2025,10:16:02,98.48,1,4095,,,,
25.03,55.95,65.26,2047.5,5/1/2025,10:16:13,98.44,1,4095,,,,
25.12,55.66,65.26,2047.5,5/1/2025,10:16:25,98.39,1,4095,,,,
25.2,55.49,65.26,2047.5,5/1/2025,10:16:37,98.35,1,4095,,,,
25.29,55.28,65.27,2047.5,5/1/2025,10:16:49,98.3,1,4095,,,,
25.38,55.04,65.27,2047.5,5/1/2025,10:17:00,98.25,1,4095,,,,
25.43,54.75,65.27,2047.5,5/1/2025,10:17:12,98.21,1,4095,,,,
25.5,54.48,65.28,2047.5,5/1/2025,10:17:24,98.16,1,4095,,,,
25.58,54.45,65.28,2047.5,5/1/2025,10:17:36,98.11,1,4095,,,,
25.64,54.28,65.28,2047.5,5/1/2025,10:17:47,98.07,1,4095,,,,
25.7,54.04,65.29,2047.5,5/1/2025,10:17:59,98.02,1,4095,,,,
25.75,53.52,65.29,2047.5,5/1/2025,10:18:11,97.97,1,4095,,,,
25.8,53.34,65.29,2047.5,5/1/2025,10:18:23,97.92,1,4095,,,,
25.85,53.12,65.3,2047.5,5/1/2025,10:18:34,97.88,1,4095,,,,
25.92,53.1,65.3,2047.5,5/1/2025,10:18:46,97.83,1,4095,,,,
25.95,53.05,65.3,2047.5,5/1/2025,10:18:58,97.79,1,4095,,,,
26.01,53.02,65.31,2047.5,5/1/2025,10:19:10,97.74,1,4095,,,,
26.06,53.02,65.31,2047.5,5/1/2025,10:19:21,97.69,1,4095,,,,
26.1,52.61,65.31,2047.5,5/1/2025,10:19:33,97.65,1,4095,,,,
26.16,52.45,65.32,2047.5,5/1/2025,10:19:45,97.6,1,4095,,,,
26.2,52.33,65.32,2047.5,5/1/2025,10:19:57,97.55,1,4095,,,,
26.25,52.12,65.32,2047.5,5/1/2025,10:20:08,97.51,1,4095,,,,
26.29,52.14,65.33,2047.5,5/1/2025,10:20:21,97.46,1,4095,,,,
26.33,52.02,65.33,2047.5,5/1/2025,10:20:32,97.41,1,4095,,,,
26.37,52.04,65.33,2047.5,5/1/2025,10:20:44,97.37,1,4095,,,,
26.39,51.76,65.33,2047.5,5/1/2025,10:20:56,97.32,1,4095,,,,
26.43,51.71,65.34,2047.5,5/1/2025,10:21:07,97.27,1,4095,,,,
26.45,51.71,65.34,2047.5,5/1/2025,10:21:19,97.23,1,4095,,,,
26.48,51.57,65.34,2047.5,5/1/2025,10:21:31,97.18,1,4095,,,,
26.52,51.52,65.35,2047.5,5/1/2025,10:21:43,97.13,1,4095,,,,
26.55,51.22,65.35,2047.5,5/1/2025,10:21:54,97.09,1,4095,,,,
26.59,51.23,65.35,2047.5,5/1/2025,10:22:06,97.04,1,4095,,,,
26.61,51.19,65.36,2047.5,5/1/2025,10:22:18,96.99,1,4095,,,,
26.63,50.91,65.36,2047.5,5/1/2025,10:22:32,96.94,1,4095,,,,
26.65,50.95,65.36,2047.5,5/1/2025,10:22:44,96.89,1,4095,,,,
26.68,50.88,65.37,2047.5,5/1/2025,10:22:56,96.84,1,4095,,,,
26.69,50.7,65.37,2047.5,5/1/2025,10:23:07,96.8,1,4095,,,,
26.73,50.71,65.37,2047.5,5/1/2025,10:23:19,96.75,1,4095,,,,
26.74,50.49,65.38,2047.5,5/1/2025,10:23:32,96.7,1,4095,,,,
26.76,50.48,65.38,2047.5,5/1/2025,10:23:44,96.65,1,4095,,,,
26.79,50.38,65.39,2047.5,5/1/2025,10:23:56,96.6,1,4095,,,,
26.78,50.35,65.39,2047.5,5/1/2025,10:24:07,96.56,1,4095,,,,
26.8,50.44,65.39,2047.5,5/1/2025,10:24:19,96.51,1,4095,,,,
26.82,50.44,65.39,2047.5,5/1/2025,10:24:31,96.46,1,4095,,,,
26.85,50.48,65.4,2047.5,5/1/2025,10:24:42,96.42,1,4095,,,,
26.89,50.56,65.4,2047.5,5/1/2025,10:24:56,96.37,1,4095,,,,
26.95,50.48,65.41,2047.5,5/1/2025,10:25:24,96.25,1,4095,,,,
27,50.43,65.41,2047.5,5/1/2025,10:25:40,96.19,1,4095,,,,
27.03,50.42,65.42,2047.5,5/1/2025,10:25:52,96.14,1,4095,,,,
27.07,50.34,65.42,2047.5,5/1/2025,10:26:03,96.1,1,4095,,,,
27.1,50.34,65.42,2047.5,5/1/2025,10:26:15,96.05,1,4095,,,,
27.15,50.27,65.43,2047.5,5/1/2025,10:26:27,96,1,4095,,,,
27.13,50.05,65.43,2047.5,5/1/2025,10:26:38,95.96,1,4095,,,,
27.17,49.94,65.43,2047.5,5/1/2025,10:26:50,95.91,1,4095,,,,
27.16,49.8,65.44,2047.5,5/1/2025,10:27:02,95.87,1,4095,,,,
27.19,49.91,65.44,2047.5,5/1/2025,10:27:14,95.82,1,4095,,,,
27.2,49.94,65.44,2047.5,5/1/2025,10:27:26,95.77,1,4095,,,,
27.2,49.85,65.45,2047.5,5/1/2025,10:27:37,95.73,1,4095,,,,
27.22,49.75,65.45,2047.5,5/1/2025,10:27:49,95.68,1,4095,,,,
27.24,49.81,65.45,2047.5,5/1/2025,10:28:04,95.62,1,4095,,,,
27.24,49.75,65.46,2047.5,5/1/2025,10:28:15,95.58,1,4095,,,,
27.27,49.68,65.46,2047.5,5/1/2025,10:28:27,95.53,1,4095,,,,
27.28,49.65,65.46,2047.5,5/1/2025,10:28:39,95.48,1,4095,,,,
27.3,49.33,65.47,2047.5,5/1/2025,10:28:51,95.43,1,4095,,,,
27.28,49.28,65.47,2047.5,5/1/2025,10:29:02,95.39,1,4095,,,,
27.3,49.53,65.47,2047.5,5/1/2025,10:29:14,95.34,1,4095,,,,
27.33,49.48,65.48,2047.5,5/1/2025,10:29:26,95.29,1,4095,,,,
27.34,49.53,65.48,2047.5,5/1/2025,10:29:37,95.25,1,4095,,,,
27.34,49.52,65.48,2047.5,5/1/2025,10:29:49,95.2,1,4095,,,,
27.34,49.41,65.49,2047.5,5/1/2025,10:30:01,95.15,1,4095,,,,
27.36,49.22,65.49,2047.5,5/1/2025,10:30:12,95.11,1,4095,,,,
27.35,49.23,65.49,2047.5,5/1/2025,10:30:24,95.06,1,4095,,,,
27.35,49.25,65.5,2047.5,5/1/2025,10:30:36,95.02,1,4095,,,,
27.34,49.19,65.5,2047.5,5/1/2025,10:30:48,94.97,1,4095,,,,
27.35,49.15,65.5,2047.5,5/1/2025,10:31:00,94.92,1,4095,,,,
27.36,49.2,65.51,2047.5,5/1/2025,10:31:11,94.88,1,4095,,,,
27.35,49.3,65.51,2047.5,5/1/2025,10:31:23,94.83,1,4095,,,,
27.37,49.36,65.51,2047.5,5/1/2025,10:31:35,94.78,1,4095,,,,
27.38,49.36,65.52,2047.5,5/1/2025,10:31:47,94.73,1,4095,,,,
27.4,49.37,65.52,2047.5,5/1/2025,10:31:59,94.69,1,4095,,,,
27.4,49.14,65.52,2047.5,5/1/2025,10:32:10,94.64,1,4095,,,,
27.4,49.17,65.53,2047.5,5/1/2025,10:32:22,94.6,1,4095,,,,
27.4,49.22,65.53,2047.5,5/1/2025,10:32:34,94.55,1,4095,,,,
27.43,49.21,65.53,2047.5,5/1/2025,10:32:46,94.5,1,4095,,,,
27.43,49.23,65.54,2047.5,5/1/2025,10:32:57,94.46,1,4095,,,,
27.45,49.23,65.54,2047.5,5/1/2025,10:33:09,94.41,1,4095,,,,
27.45,49.16,65.54,2047.5,5/1/2025,10:33:21,94.36,1,4095,,,,
27.47,49.09,65.55,2047.5,5/1/2025,10:33:33,94.31,1,4095,,,,
27.49,48.94,65.55,2047.5,5/1/2025,10:33:45,94.27,1,4095,,,,
27.51,48.87,65.55,2047.5,5/1/2025,10:33:56,94.22,1,4095,,,,
27.48,48.86,65.56,2047.5,5/1/2025,10:34:08,94.17,1,4095,,,,
27.48,48.81,65.56,2047.5,5/1/2025,10:34:20,94.13,1,4095,,,,
27.46,48.76,65.56,2047.5,5/1/2025,10:34:31,94.08,1,4095,,,,
27.44,48.7,65.56,2047.5,5/1/2025,10:34:43,94.04,1,4095,,,,
27.43,48.5,65.57,2047.5,5/1/2025,10:34:58,93.98,1,4095,,,,
27.43,48.41,65.57,2047.5,5/1/2025,10:35:10,93.93,1,4095,,,,
27.43,48.36,65.58,2047.5,5/1/2025,10:35:22,93.88,1,4095,,,,
27.42,48.41,65.58,2047.5,5/1/2025,10:35:34,93.83,1,4095,,,,
27.41,48.77,65.58,2047.5,5/1/2025,10:35:46,93.79,1,4095,,,,
27.42,48.83,65.59,2047.5,5/1/2025,10:35:58,93.74,1,4095,,,,
27.44,48.86,65.59,2047.5,5/1/2025,10:36:09,93.69,1,4095,,,,
27.47,48.9,65.59,2047.5,5/1/2025,10:36:21,93.65,1,4095,,,,
27.49,48.86,65.6,2047.5,5/1/2025,10:36:33,93.6,1,4095,,,,
27.5,48.85,65.6,2047.5,5/1/2025,10:36:44,93.56,1,4095,,,,
27.51,48.74,65.6,2047.5,5/1/2025,10:36:56,93.51,1,4095,,,,
27.52,48.76,65.6,2047.5,5/1/2025,10:37:08,93.46,1,4095,,,,
27.53,48.72,65.61,2047.5,5/1/2025,10:37:20,93.41,1,4095,,,,
27.55,48.65,65.61,2047.5,5/1/2025,10:37:32,93.37,1,4095,,,,
27.56,48.67,65.61,2047.5,5/1/2025,10:37:43,93.32,1,4095,,,,
27.57,48.63,65.62,2047.5,5/1/2025,10:37:55,93.27,1,4095,,,,
27.6,48.64,65.62,2047.5,5/1/2025,10:38:07,93.23,1,4095,,,,
27.61,48.66,65.62,2047.5,5/1/2025,10:38:18,93.18,1,4095,,,,
27.6,48.64,65.63,2047.5,5/1/2025,10:38:30,93.13,1,4095,,,,
27.64,48.58,65.63,2047.5,5/1/2025,10:38:42,93.09,1,4095,,,,
27.63,48.57,65.63,2047.5,5/1/2025,10:38:54,93.04,1,4095,,,,
27.65,48.59,65.64,2047.5,5/1/2025,10:39:06,92.99,1,4095,,,,
27.66,48.63,65.64,2047.5,5/1/2025,10:39:17,92.95,1,4095,,,,
27.66,48.53,65.64,2047.5,5/1/2025,10:39:29,92.9,1,4095,,,,
27.65,48.48,65.65,2047.5,5/1/2025,10:39:41,92.85,1,4095,,,,
27.64,48.51,65.65,2047.5,5/1/2025,10:39:53,92.81,1,4095,,,,
27.64,48.57,65.65,2047.5,5/1/2025,10:40:05,92.76,1,4095,,,,
27.65,48.58,65.66,2047.5,5/1/2025,10:40:16,92.71,1,4095,,,,
27.66,48.57,65.66,2047.5,5/1/2025,10:40:28,92.67,1,4095,,,,
27.67,48.55,65.66,2047.5,5/1/2025,10:40:40,92.62,1,4095,,,,
27.58,48.59,65.67,2047.5,5/1/2025,10:40:52,92.57,1,4095,,,,
27.57,48.72,65.67,2047.5,5/1/2025,10:41:04,92.52,1,4095,,,,
27.58,48.76,65.67,2047.5,5/1/2025,10:41:15,92.48,1,4095,,,,
